Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2004,381,1,36,"H2","0713",8,3780162,3780162,1584270,0
2004,381,2,36,"H2","090121",8,1678451,1678451,14013224,0
2004,381,1,36,"H2","090122",8,397,397,1622,0
2004,381,2,36,"H2","0713",8,52800,52800,40267,0
2004,381,2,36,"H2","090122",8,81753,81753,659988,0
2004,381,1,36,"H2","0504",8,12269,12269,203393,0
2004,381,2,36,"H2","0501",8,171,171,194923,0
2004,381,1,36,"H2","10",1,,,100990861,0
2004,381,2,36,"H2","10",1,,,1310099,0
2004,381,2,36,"H2","071130",8,3130,3130,23366,0
2004,381,1,36,"H2","100110",8,340448710,340448710,79257324,0
2004,381,1,36,"H2","080620",8,663040,663040,1113447,0
2004,381,1,36,"H2","0809",8,55419,55419,154895,0
2004,381,1,36,"H2","080930",8,38102,38102,68292,0
2004,381,1,36,"H2","08",1,,,4372048,0
2004,381,2,36,"H2","08",1,,,4719756,0
2004,381,2,36,"H2","081210",8,1044440,1044440,1262330,0
2004,381,2,36,"H2","0813",8,770,770,6675,0
2004,381,2,36,"H2","081310",8,660,660,4618,0
2004,381,2,36,"H2","0409",8,563,563,4883,0
2004,381,1,36,"H2","0409",8,19952,19952,52712,0
2004,381,1,36,"H2","0804",8,14987,14987,86959,0
2004,381,2,36,"H2","0804",8,140,140,764,0
2004,381,1,36,"H2","091099",8,22000,22000,9347,0
2004,381,2,36,"H2","091099",8,4900,4900,11020,0
2004,381,2,36,"H2","1003",8,48888,48888,53259,0
2004,381,2,36,"H2","1006",8,1181808,1181808,1254738,0
2004,381,1,36,"H2","11",1,,,35111,0
2004,381,2,36,"H2","11",1,,,212973,0
2004,381,2,36,"H2","110100",8,111236,111236,69404,0
2004,381,1,36,"H2","1102",8,1488,1488,5646,0
2004,381,2,36,"H2","1102",8,24663,24663,36621,0
2004,381,2,36,"H2","0812",8,1044440,1044440,1262330,0
2004,381,2,36,"H2","0814",8,76800,76800,21958,0
2004,381,2,36,"H2","081400",8,76800,76800,21958,0
2004,381,1,36,"H2","071331",8,159500,159500,87933,0
2004,381,1,36,"H2","0901",8,1177,1177,7694,0
2004,381,1,36,"H2","0806",8,1082850,1082850,1875771,0
2004,381,2,36,"H2","0710",8,3590,3590,168768,0
2004,381,2,36,"H2","0901",8,2597407,2597407,21789452,0
2004,381,1,36,"H2","1001",8,437892806,437892806,100537575,0
2004,381,2,36,"H2","1001",8,330,330,1298,0
2004,381,1,36,"H2","100190",8,97444096,97444096,21280251,0
2004,381,2,36,"H2","100190",8,330,330,1298,0
2004,381,2,36,"H2","0712",8,55180,55180,338033,0
2004,381,2,36,"H2","080590",8,2090,2090,11450,0
2004,381,2,36,"H2","100620",8,2020,2020,2610,0
2004,381,2,36,"H2","071290",8,49667,49667,158179,0
2004,381,2,36,"H2","100630",8,1179788,1179788,1252128,0
2004,381,2,36,"H2","090420",8,651,651,4848,0
2004,381,2,36,"H2","1101",8,111236,111236,69404,0
2004,381,2,36,"H2","110220",8,22475,22475,32928,0
2004,381,2,36,"H2","110230",8,1410,1410,1835,0
2004,381,1,36,"H2","100700",8,40000,40000,36190,0
2004,381,1,36,"H2","100820",8,913475,913475,417096,0
2004,381,1,36,"H2","081050",8,140519,140519,207269,0
2004,381,2,36,"H2","081050",8,2411636,2411636,3407790,0
2004,381,1,36,"H2","110290",8,1488,1488,5646,0
2004,381,2,36,"H2","090210",8,150,150,9282,0
2004,381,2,36,"H2","110290",8,778,778,1858,0
2004,381,2,36,"H2","090240",8,1830,1830,2977,0
2004,381,1,36,"H2","1103",8,900,900,3547,0
2004,381,1,36,"H2","080221",8,119,119,776,0
2004,381,2,36,"H2","120930",8,13,13,4616,0
2004,381,1,36,"H2","120991",8,88,88,63732,0
2004,381,2,36,"H2","120991",8,47661,47661,333835,0
2004,381,2,36,"H2","081340",8,110,110,2057,0
2004,381,2,36,"H2","1103",8,60570,60570,59234,0
2004,381,2,36,"H2","0905",8,100,100,2312,0
2004,381,1,36,"H2","110311",8,300,300,1332,0
2004,381,1,36,"H2","1211",8,40,40,1050,0
2004,381,2,36,"H2","090500",8,100,100,2312,0
2004,381,2,36,"H2","1211",8,5248,5248,109982,0
2004,381,2,36,"H2","080420",8,140,140,764,0
2004,381,1,36,"H2","080450",8,14987,14987,86959,0
2004,381,1,36,"H2","0805",8,388280,388280,445460,0
2004,381,2,36,"H2","0805",8,2090,2090,11450,0
2004,381,2,36,"H2","110311",8,6550,6550,4178,0
2004,381,2,36,"H2","110313",8,54020,54020,55056,0
2004,381,1,36,"H2","1104",8,42000,42000,25918,0
2004,381,2,36,"H2","090112",8,2214,2214,21233,0
2004,381,2,36,"H2","100890",8,540,540,804,0
2004,381,1,36,"H2","080520",8,341560,341560,387760,0
2004,381,2,36,"H2","1108",8,30000,30000,47714,0
2004,381,2,36,"H2","071231",8,1393,1393,60498,0
2004,381,2,36,"H2","110819",8,25000,25000,44218,0
2004,381,1,36,"H2","1007",8,40000,40000,36190,0
2004,381,1,36,"H2","080810",8,160,160,1195,0
2004,381,2,36,"H2","090230",8,1015,1015,12678,0
2004,381,1,36,"H2","120999",8,4112,4112,75399,0
2004,381,2,36,"H2","120999",8,13160,13160,71155,0
2004,381,2,36,"H2","130232",8,25000,25000,232629,0
2004,381,2,36,"H2","14",1,,,8214,0
2004,381,1,36,"H2","121490",8,286430,286430,120724,0
2004,381,1,36,"H2","120921",8,653699,653699,1163932,0
2004,381,2,36,"H2","121490",8,872,872,2924,0
2004,381,2,36,"H2","1508",8,1310,1310,2291,0
2004,381,1,36,"H2","13",1,,,1040996,0
2004,381,1,36,"H2","120922",8,280864,280864,742412,0
2004,381,2,36,"H2","13",1,,,1802944,0
2004,381,1,36,"H2","1301",8,8000,8000,17296,0
2004,381,2,36,"H2","150810",8,550,550,799,0
2004,381,1,36,"H2","120925",8,250250,250250,223590,0
2004,381,2,36,"H2","150890",8,760,760,1492,0
2004,381,1,36,"H2","1008",8,913475,913475,417096,0
2004,381,1,36,"H2","0810",8,140519,140519,207269,0
2004,381,2,36,"H2","0810",8,2411636,2411636,3407790,0
2004,381,2,36,"H2","1008",8,540,540,804,0
2004,381,1,36,"H2","120929",8,3884328,3884328,1170547,0
2004,381,2,36,"H2","120929",8,1296,1296,40755,0
2004,381,2,36,"H2","1301",8,16600,16600,44156,0
2004,381,2,36,"H2","0904",8,26252,26252,219197,0
2004,381,2,36,"H2","090411",8,2401,2401,62465,0
2004,381,1,36,"H2","120799",8,23040,23040,9096,0
2004,381,2,36,"H2","090412",8,23200,23200,151883,0
2004,381,2,36,"H2","120799",8,5000,5000,21754,0
2004,381,2,36,"H2","130120",8,16600,16600,44156,0
2004,381,2,36,"H2","150790",8,5700,5700,6481,0
2004,381,1,36,"H2","130190",8,8000,8000,17296,0
2004,381,1,36,"H2","09",1,,,17041,0
2004,381,2,36,"H2","09",1,,,22049280,0
2004,381,1,36,"H2","1302",8,89560,89560,1023699,0
2004,381,2,36,"H2","1302",8,55374,55374,1758788,0
2004,381,1,36,"H2","121190",8,40,40,1050,0
2004,381,2,36,"H2","130212",8,1236,1236,15443,0
2004,381,1,36,"H2","080510",8,46720,46720,57700,0
2004,381,2,36,"H2","121190",8,5248,5248,109982,0
2004,381,2,36,"H2","1208",8,2500,2500,2490,0
2004,381,2,36,"H2","120810",8,2500,2500,2490,0
2004,381,1,36,"H2","130219",8,82760,82760,408580,0
2004,381,1,36,"H2","110319",8,600,600,2215,0
2004,381,1,36,"H2","110429",8,42000,42000,25918,0
2004,381,2,36,"H2","130219",8,25888,25888,1468925,0
2004,381,1,36,"H2","1209",8,5073341,5073341,3439613,0
2004,381,2,36,"H2","1209",8,62130,62130,450360,0
2004,381,2,36,"H2","130239",8,3250,3250,41791,0
2004,381,2,36,"H2","110812",8,5000,5000,3496,0
2004,381,1,36,"H2","1214",8,286430,286430,120724,0
2004,381,2,36,"H2","100300",8,48888,48888,53259,0
2004,381,2,36,"H2","1214",8,872,872,2924,0
2004,381,1,36,"H2","12",1,,,3570482,0
2004,381,2,36,"H2","12",1,,,587509,0
2004,381,2,36,"H2","1507",8,5700,5700,6481,0
2004,381,2,36,"H2","1603",8,2558,2558,19007,0
2004,381,2,36,"H2","160419",8,1508,1508,21989,0
2004,381,1,36,"H2","150910",8,6737,6737,60873,0
2004,381,2,36,"H2","150910",8,4011362,4011362,16107265,0
2004,381,2,36,"H2","160414",8,41210,41210,206180,0
2004,381,1,36,"H2","1515",8,2500,2500,7914,0
2004,381,2,36,"H2","1515",8,457862,457862,981674,0
2004,381,1,36,"H2","151590",8,2500,2500,7914,0
2004,381,2,36,"H2","151590",8,431732,431732,941097,0
2004,381,2,36,"H2","151620",8,8950,8950,25529,0
2004,381,2,36,"H2","151710",8,1800,1800,1871,0
2004,381,2,36,"H2","151790",8,3372,3372,3384,0
2004,381,1,36,"H2","130214",8,6800,6800,615120,0
2004,381,2,36,"H2","160415",8,4033,4033,32173,0
2004,381,1,36,"H2","15",1,,,84862,0
2004,381,2,36,"H2","15",1,,,40405472,0
2004,381,2,36,"H2","1604",8,431042,431042,3126864,0
2004,381,2,36,"H2","1510",8,1101715,1101715,2347680,0
2004,381,2,36,"H2","151000",8,1101715,1101715,2347680,0
2004,381,2,36,"H2","160412",8,14562,14562,111094,0
2004,381,2,36,"H2","151219",8,44140,44140,52321,0
2004,381,1,36,"H2","1513",8,400,400,4029,0
2004,381,2,36,"H2","1513",8,1900,1900,2881,0
2004,381,1,36,"H2","151311",8,400,400,4029,0
2004,381,2,36,"H2","151319",8,1900,1900,2881,0
2004,381,2,36,"H2","151550",8,5890,5890,9516,0
2004,381,2,36,"H2","1516",8,8950,8950,25529,0
2004,381,1,36,"H2","0910",8,22000,22000,9347,0
2004,381,2,36,"H2","1517",8,5172,5172,5254,0
2004,381,2,36,"H2","0910",8,4919,4919,13382,0
2004,381,1,36,"H2","1521",8,1150,1150,12046,0
2004,381,2,36,"H2","1521",8,432,432,3109,0
2004,381,1,36,"H2","152190",8,1150,1150,12046,0
2004,381,2,36,"H2","152190",8,432,432,3109,0
2004,381,2,36,"H2","16",1,,,3670662,0
2004,381,2,36,"H2","1602",8,57023,57023,269072,0
2004,381,2,36,"H2","160416",8,206079,206079,1508559,0
2004,381,2,36,"H2","1404",8,11000,11000,8214,0
2004,381,2,36,"H2","140490",8,11000,11000,8214,0
2004,381,2,36,"H2","160300",8,2558,2558,19007,0
2004,381,1,36,"H2","1509",8,6737,6737,60873,0
2004,381,2,36,"H2","1509",8,10048480,10048480,36932257,0
2004,381,1,36,"H2","190420",8,1250,1250,5947,0
2004,381,2,36,"H2","20",1,,,43839124,0
2004,381,1,36,"H2","170490",8,814,814,13306,0
2004,381,2,36,"H2","190420",8,19480,19480,41098,0
2004,381,2,36,"H2","190490",8,169,169,1539,0
2004,381,2,36,"H2","150990",8,6037118,6037118,20824992,0
2004,381,2,36,"H2","2001",8,169592,169592,391369,0
2004,381,2,36,"H2","200190",8,156414,156414,344211,0
2004,381,2,36,"H2","170490",8,128323,128323,903513,0
2004,381,2,36,"H2","1512",8,72880,72880,98316,0
2004,381,2,36,"H2","151211",8,28740,28740,45995,0
2004,381,2,36,"H2","1804",8,3620,3620,17804,0
2004,381,2,36,"H2","180400",8,3620,3620,17804,0
2004,381,2,36,"H2","1805",8,446048,446048,1045585,0
2004,381,2,36,"H2","180500",8,446048,446048,1045585,0
2004,381,1,36,"H2","1905",8,15200,15200,83400,0
2004,381,2,36,"H2","180610",8,2850,2850,28873,0
2004,381,2,36,"H2","1905",8,3983378,3983378,21828824,0
2004,381,2,36,"H2","180631",8,11770,11770,58585,0
2004,381,2,36,"H2","180690",8,735608,735608,4806739,0
2004,381,2,36,"H2","091020",8,19,19,2362,0
2004,381,2,36,"H2","190532",8,2194148,2194148,14808639,0
2004,381,1,36,"H2","19",1,,,258199,0
2004,381,2,36,"H2","19",1,,,41035509,0
2004,381,1,36,"H2","190540",8,1080,1080,6840,0
2004,381,2,36,"H2","190540",8,87680,87680,272549,0
2004,381,1,36,"H2","190590",8,13920,13920,75632,0
2004,381,2,36,"H2","190220",8,1381806,1381806,1332019,0
2004,381,2,36,"H2","1903",8,57505,57505,197206,0
2004,381,2,36,"H2","190590",8,1345956,1345956,5352270,0
2004,381,1,36,"H2","20",1,,,201424,0
2004,381,1,36,"H2","1904",8,1430,1430,6826,0
2004,381,2,36,"H2","1904",8,19649,19649,42637,0
2004,381,2,36,"H2","151529",8,20240,20240,31062,0
2004,381,2,36,"H2","160420",8,20635,20635,129032,0
2004,381,2,36,"H2","160430",8,2944,2944,31294,0
2004,381,2,36,"H2","160520",8,37951,37951,247810,0
2004,381,2,36,"H2","160590",8,1016,1016,7910,0
2004,381,1,36,"H2","17",1,,,13306,0
2004,381,2,36,"H2","17",1,,,1154613,0
2004,381,2,36,"H2","170199",8,450,450,796,0
2004,381,2,36,"H2","170230",8,569950,569950,163595,0
2004,381,2,36,"H2","200110",8,13178,13178,47158,0
2004,381,2,36,"H2","18",1,,,6046711,0
2004,381,2,36,"H2","1806",8,767352,767352,4983321,0
2004,381,2,36,"H2","160413",8,140071,140071,1086542,0
2004,381,2,36,"H2","190510",8,3649,3649,23470,0
2004,381,2,36,"H2","190520",8,1844,1844,17956,0
2004,381,1,36,"H2","190531",8,200,200,929,0
2004,381,2,36,"H2","190531",8,350101,350101,1353939,0
2004,381,1,36,"H2","1901",8,38407,38407,84307,0
2004,381,2,36,"H2","1901",8,31347,31347,150319,0
2004,381,2,36,"H2","190230",8,159252,159252,275501,0
2004,381,2,36,"H2","190240",8,941250,941250,918801,0
2004,381,1,36,"H2","190410",8,180,180,879,0
2004,381,2,36,"H2","190300",8,57505,57505,197206,0
2004,381,2,36,"H2","200590",8,2142192,2142192,4554096,0
2004,381,2,36,"H2","170410",8,6349,6349,47116,0
2004,381,2,36,"H2","180632",8,17124,17124,89124,0
2004,381,2,36,"H2","200540",8,573610,573610,421947,0
2004,381,2,36,"H2","200559",8,1599727,1599727,1134707,0
2004,381,1,36,"H2","200590",8,1363,1363,2757,0
2004,381,1,36,"H2","190219",8,31917,31917,81970,0
2004,381,2,36,"H2","190219",8,16727616,16727616,15847604,0
2004,381,2,36,"H2","2006",8,489170,489170,968069,0
2004,381,2,36,"H2","1605",8,38967,38967,255719,0
2004,381,1,36,"H2","200600",8,25845,25845,103807,0
2004,381,2,36,"H2","1701",8,450,450,796,0
2004,381,2,36,"H2","1702",8,572018,572018,203188,0
2004,381,1,36,"H2","2006",8,25845,25845,103807,0
2004,381,2,36,"H2","200600",8,489170,489170,968069,0
2004,381,1,36,"H2","2002",8,64923,64923,44606,0
2004,381,2,36,"H2","2002",8,37626564,37626564,26664753,0
2004,381,2,36,"H2","2003",8,5781,5781,94251,0
2004,381,2,36,"H2","200310",8,688,688,22283,0
2004,381,1,36,"H2","190211",8,158,158,1695,0
2004,381,2,36,"H2","190211",8,223035,223035,442597,0
2004,381,2,36,"H2","200570",8,68166,68166,285959,0
2004,381,2,36,"H2","160250",8,57023,57023,269072,0
2004,381,2,36,"H2","200969",8,518,518,1238,0
2004,381,2,36,"H2","200990",8,30239,30239,174836,0
2004,381,2,36,"H2","200390",8,4245,4245,32137,0
2004,381,1,36,"H2","2005",8,1363,1363,2757,0
2004,381,2,36,"H2","2005",8,11370589,11370589,11193291,0
2004,381,2,36,"H2","210112",8,15806,15806,79533,0
2004,381,2,36,"H2","210120",8,545,545,3329,0
2004,381,2,36,"H2","210130",8,56117,56117,245967,0
2004,381,1,36,"H2","2102",8,100,100,852,0
2004,381,2,36,"H2","2102",8,61531,61531,165741,0
2004,381,2,36,"H2","170290",8,2068,2068,39593,0
2004,381,1,36,"H2","1704",8,814,814,13306,0
2004,381,2,36,"H2","1704",8,134672,134672,950629,0
2004,381,1,36,"H2","200820",8,24353,24353,28745,0
2004,381,2,36,"H2","200830",8,1621,1621,12431,0
2004,381,2,36,"H2","200840",8,7000,7000,5718,0
2004,381,2,36,"H2","200850",8,7000,7000,8826,0
2004,381,2,36,"H2","200290",8,5232858,5232858,5493426,0
2004,381,1,36,"H2","200860",8,5300,5300,8105,0
2004,381,2,36,"H2","200860",8,709,709,3529,0
2004,381,2,36,"H2","200870",8,19200,19200,14797,0
2004,381,2,36,"H2","200880",8,1851,1851,10025,0
2004,381,2,36,"H2","2101",8,87295,87295,445067,0
2004,381,2,36,"H2","200892",8,2828,2828,13063,0
2004,381,2,36,"H2","200320",8,848,848,39830,0
2004,381,2,36,"H2","2004",8,205129,205129,486700,0
2004,381,2,36,"H2","200899",8,768720,768720,674834,0
2004,381,1,36,"H2","2009",8,14601,14601,9600,0
2004,381,2,36,"H2","2009",8,855027,855027,3193386,0
2004,381,2,36,"H2","200911",8,40339,40339,44887,0
2004,381,2,36,"H2","190110",8,15781,15781,55593,0
2004,381,1,36,"H2","190120",8,1590,1590,7075,0
2004,381,2,36,"H2","190120",8,7546,7546,34192,0
2004,381,1,36,"H2","190190",8,36817,36817,77232,0
2004,381,2,36,"H2","200931",8,159974,159974,217385,0
2004,381,2,36,"H2","200941",8,12642,12642,81165,0
2004,381,2,36,"H2","200410",8,130524,130524,256831,0
2004,381,2,36,"H2","190190",8,8020,8020,60535,0
2004,381,2,36,"H2","200490",8,74605,74605,229870,0
2004,381,2,36,"H2","200510",8,431983,431983,409269,0
2004,381,1,36,"H2","200949",8,14601,14601,9600,0
2004,381,2,36,"H2","200551",8,6554911,6554911,4387312,0
2004,381,2,36,"H2","200950",8,42138,42138,246179,0
2004,381,1,36,"H2","21",1,,,352543,0
2004,381,1,36,"H2","1207",8,23040,23040,9096,0
2004,381,2,36,"H2","1207",8,5000,5000,21754,0
2004,381,2,36,"H2","21",1,,,11784138,0
2004,381,1,36,"H2","220110",7,3000,3000,11840,0
2004,381,2,36,"H2","220110",7,5635633,5783432,3609455,0
2004,381,2,36,"H2","200710",8,4528,4528,24217,0
2004,381,1,36,"H2","200819",8,480,480,3804,0
2004,381,2,36,"H2","200819",8,911,911,15528,0
2004,381,2,36,"H2","22",1,,,37389347,0
2004,381,2,36,"H2","2007",8,16247,16247,88553,0
2004,381,1,36,"H2","2008",8,30133,30133,40653,0
2004,381,2,36,"H2","2008",8,809840,809840,758752,0
2004,381,1,36,"H2","2106",8,46659,46659,333043,0
2004,381,2,36,"H2","220421",7,1981232,2027367,7644104,0
2004,381,2,36,"H2","2106",8,923515,923515,3838514,0
2004,381,2,36,"H2","210690",8,794747,794747,3601535,0
2004,381,1,36,"H2","22",1,,,2053043,0
2004,381,1,36,"H2","220421",7,359029,375029,1361590,0
2004,381,1,36,"H2","210690",8,46659,46659,333043,0
2004,381,2,36,"H2","220190",7,4421112,4421112,3833238,2
2004,381,1,36,"H2","2202",7,3600,4150,17907,0
2004,381,2,36,"H2","2202",7,2504329,2686745,4164225,0
2004,381,2,36,"H2","220210",7,878123,1072625,1517662,0
2004,381,1,36,"H2","210390",8,100,100,693,0
2004,381,2,36,"H2","210390",8,640178,640178,1746131,0
2004,381,2,36,"H2","2203",7,1288609,1300848,1624911,0
2004,381,1,36,"H2","2507",8,29,29,1016,0
2004,381,1,36,"H2","2201",7,3000,3000,11840,0
2004,381,2,36,"H2","2201",7,10056745,10204544,7442693,2
2004,381,2,36,"H2","2507",8,17820,17820,3284,0
2004,381,1,36,"H2","250700",8,29,29,1016,0
2004,381,2,36,"H2","250700",8,17820,17820,3284,0
2004,381,2,36,"H2","220840",7,21,54,733,0
2004,381,2,36,"H2","220860",7,8731,22057,47837,0
2004,381,2,36,"H2","220890",7,47292,44569,143086,2
2004,381,1,36,"H2","220900",7,1014,1100,1466,0
2004,381,2,36,"H2","220900",7,2494568,2678481,5329936,0
2004,381,1,36,"H2","23",1,,,650038,0
