Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2009,381,2,36,"H3","090210",8,230,230,2884,0
2009,381,2,36,"H3","090940",8,617,617,29965,0
2009,381,1,36,"H3","10",1,,,143378662,0
2009,381,1,36,"H3","071331",8,111750,111750,100718,0
2009,381,2,36,"H3","10",1,,,2134075,0
2009,381,1,36,"H3","1001",8,405410530,405410530,142910581,0
2009,381,1,36,"H3","100110",8,234761980,234761980,89014440,0
2009,381,1,36,"H3","071339",8,23500,23500,24233,0
2009,381,1,36,"H3","1005",8,20000,20000,26668,0
2009,381,1,36,"H3","100590",8,20000,20000,26668,0
2009,381,2,36,"H3","100610",8,1000,1000,1693,0
2009,381,2,36,"H3","100620",8,2837,2837,19160,0
2009,381,1,36,"H3","071340",8,115000,115000,155742,0
2009,381,1,36,"H3","071350",8,743725,743725,405212,0
2009,381,1,36,"H3","100630",8,35500,35500,61921,0
2009,381,2,36,"H3","100630",8,1272002,1272002,2113222,0
2009,381,2,36,"H3","0305",8,21425,21425,224397,0
2009,381,1,36,"H3","100700",8,7000,7000,19511,0
2009,381,1,36,"H3","030269",8,235202,235202,2770074,0
2009,381,1,36,"H3","1102",8,3294,3294,15228,0
2009,381,2,36,"H3","1102",8,66369,66369,83567,0
2009,381,1,36,"H3","110422",8,800,800,1964,0
2009,381,2,36,"H3","1106",8,900,900,3260,0
2009,381,2,36,"H3","110812",8,11000,11000,11106,0
2009,381,2,36,"H3","110819",8,23000,23000,69965,0
2009,381,1,36,"H3","120810",8,10800,10800,25783,0
2009,381,1,36,"H3","1209",8,526836,526836,1246250,0
2009,381,2,36,"H3","1209",8,38596,38596,591536,0
2009,381,1,36,"H3","120929",8,153017,153017,235060,0
2009,381,1,36,"H3","120930",8,4,4,8441,0
2009,381,1,36,"H3","070310",8,2715400,2715400,1870196,0
2009,381,1,36,"H3","080520",8,179500,179500,238242,0
2009,381,1,36,"H3","0806",8,699400,699400,2006279,0
2009,381,2,36,"H3","120930",8,110,110,2208,0
2009,381,1,36,"H3","120991",8,46,46,45250,0
2009,381,2,36,"H3","120991",8,21568,21568,385541,0
2009,381,2,36,"H3","071030",8,5130,5130,6793,0
2009,381,1,36,"H3","120922",8,253510,253510,657814,0
2009,381,2,36,"H3","0812",8,729600,729600,1535013,0
2009,381,2,36,"H3","081210",8,729600,729600,1535013,0
2009,381,2,36,"H3","120922",8,60,60,1700,0
2009,381,2,36,"H3","09",1,,,35187824,0
2009,381,2,36,"H3","071190",8,46798,46798,154945,0
2009,381,2,36,"H3","090111",8,146353,146353,1334053,0
2009,381,2,36,"H3","1211",8,3235,3235,55643,0
2009,381,2,36,"H3","121190",8,3235,3235,55643,0
2009,381,2,36,"H3","1212",8,2000,2000,25962,0
2009,381,2,36,"H3","090190",8,31915,31915,240421,0
2009,381,2,36,"H3","050400",8,167,167,2149,0
2009,381,1,36,"H3","050400",8,35333,35333,495414,0
2009,381,2,36,"H3","0902",8,746,746,22240,0
2009,381,2,36,"H3","121220",8,2000,2000,25962,0
2009,381,2,36,"H3","090220",8,301,301,7137,0
2009,381,1,36,"H3","120925",8,700,700,1810,0
2009,381,2,36,"H3","0904",8,1364,1364,15403,0
2009,381,2,36,"H3","090420",8,1364,1364,15403,0
2009,381,2,36,"H3","0905",8,50,50,2282,0
2009,381,2,36,"H3","090500",8,50,50,2282,0
2009,381,2,36,"H3","0909",8,617,617,29965,0
2009,381,1,36,"H3","071320",8,382525,382525,243924,0
2009,381,1,36,"H3","1301",8,22400,22400,74913,0
2009,381,2,36,"H3","1301",8,9140,9140,66256,0
2009,381,1,36,"H3","071333",8,132250,132250,120655,0
2009,381,2,36,"H3","071333",8,4464,4464,5161,0
2009,381,1,36,"H3","130120",8,7400,7400,23096,0
2009,381,2,36,"H3","130120",8,7425,7425,50669,0
2009,381,1,36,"H3","130190",8,15000,15000,51817,0
2009,381,1,36,"H3","100190",8,170648550,170648550,53896141,0
2009,381,2,36,"H3","130190",8,1715,1715,15587,0
2009,381,2,36,"H3","04",1,,,27781195,0
2009,381,1,36,"H3","04",1,,,211342,0
2009,381,1,36,"H3","130219",8,42822,42822,2372209,0
2009,381,2,36,"H3","130219",8,21103,21103,1339893,0
2009,381,2,36,"H3","130232",8,19750,19750,206529,0
2009,381,2,36,"H3","130239",8,1150,1150,34696,0
2009,381,2,36,"H3","14",1,,,4970,0
2009,381,2,36,"H3","1401",8,160,160,2374,0
2009,381,2,36,"H3","030419",8,144,144,1354,0
2009,381,1,36,"H3","030419",8,1045,1045,16536,0
2009,381,1,36,"H3","1008",8,722600,722600,359981,0
2009,381,2,36,"H3","1404",8,681,681,2596,0
2009,381,1,36,"H3","15",1,,,4259449,0
2009,381,2,36,"H3","110290",8,5232,5232,7328,0
2009,381,2,36,"H3","1103",8,62883,62883,75878,0
2009,381,2,36,"H3","110311",8,36143,36143,31969,0
2009,381,1,36,"H3","1104",8,800,800,1964,0
2009,381,2,36,"H3","15",1,,,30107372,0
2009,381,1,36,"H3","1509",8,1381164,1381164,4259449,0
2009,381,2,36,"H3","110630",8,900,900,3260,0
2009,381,2,36,"H3","1108",8,34000,34000,81071,0
2009,381,2,36,"H3","1509",8,6403776,6403776,25990339,0
2009,381,1,36,"H3","080290",8,68376,68376,507825,0
2009,381,1,36,"H3","12",1,,,1272032,0
2009,381,2,36,"H3","12",1,,,676485,0
2009,381,2,36,"H3","1207",8,180,180,3344,0
2009,381,2,36,"H3","1517",8,19509,19509,31473,0
2009,381,2,36,"H3","152190",8,1460,1460,45590,0
2009,381,2,36,"H3","170211",8,240000,240000,198230,0
2009,381,2,36,"H3","170230",8,448580,448580,167068,0
2009,381,2,36,"H3","1510",8,659235,659235,1481902,0
2009,381,2,36,"H3","190110",8,17459,17459,34435,0
2009,381,2,36,"H3","151000",8,659235,659235,1481902,0
2009,381,2,36,"H3","1511",8,380,380,2840,0
2009,381,2,36,"H3","1512",8,40850,40850,83501,0
2009,381,1,36,"H3","080620",8,699400,699400,2006279,0
2009,381,1,36,"H3","0809",8,24917,24917,272428,0
2009,381,2,36,"H3","151550",8,3600,3600,23389,0
2009,381,2,36,"H3","151590",8,586653,586653,2226453,0
2009,381,1,36,"H3","080930",8,13415,13415,109248,0
2009,381,2,36,"H3","151620",8,45997,45997,221886,0
2009,381,2,36,"H3","190190",8,61243,61243,198939,0
2009,381,2,36,"H3","1601",8,2623,2623,32041,0
2009,381,2,36,"H3","160412",8,24632,24632,232959,0
2009,381,2,36,"H3","160414",8,57997,57997,500548,0
2009,381,2,36,"H3","160415",8,4332,4332,49880,0
2009,381,2,36,"H3","160416",8,277317,277317,2512319,0
2009,381,1,36,"H3","13",1,,,2447122,0
2009,381,2,36,"H3","13",1,,,1647373,0
2009,381,2,36,"H3","160430",8,1362,1362,13096,0
2009,381,1,36,"H3","17",1,,,1458,0
2009,381,2,36,"H3","17",1,,,1534240,0
2009,381,2,36,"H3","1701",8,250,250,3494,0
2009,381,2,36,"H3","170199",8,250,250,3494,0
2009,381,2,36,"H3","170219",8,600,600,4626,0
2009,381,1,36,"H3","1302",8,42822,42822,2372209,0
2009,381,1,36,"H3","1006",8,35500,35500,61921,0
2009,381,1,36,"H3","1704",8,800,800,1458,0
2009,381,2,36,"H3","1704",8,180050,180050,1148277,0
2009,381,2,36,"H3","1006",8,1275839,1275839,2134075,0
2009,381,2,36,"H3","1302",8,42003,42003,1581117,0
2009,381,1,36,"H3","18",1,,,4442,0
2009,381,2,36,"H3","18",1,,,23025985,0
2009,381,2,36,"H3","180320",8,544000,544000,873304,0
2009,381,1,36,"H3","1007",8,7000,7000,19511,0
2009,381,2,36,"H3","1805",8,1899,1899,11400,0
2009,381,2,36,"H3","180500",8,1899,1899,11400,0
2009,381,1,36,"H3","1806",8,250,250,4442,0
2009,381,1,36,"H3","100820",8,722600,722600,359981,0
2009,381,1,36,"H3","11",1,,,17192,0
2009,381,2,36,"H3","11",1,,,521295,0
2009,381,2,36,"H3","1101",8,456180,456180,277518,0
2009,381,2,36,"H3","1806",8,3110337,3110337,22141280,0
2009,381,2,36,"H3","140490",8,681,681,2596,0
2009,381,2,36,"H3","180610",8,22159,22159,137358,0
2009,381,2,36,"H3","180631",8,70340,70340,425619,0
2009,381,1,36,"H3","180632",8,250,250,4442,0
2009,381,2,36,"H3","110313",8,14950,14950,18490,0
2009,381,2,36,"H3","110319",8,11790,11790,25420,0
2009,381,2,36,"H3","180632",8,184210,184210,1740221,0
2009,381,2,36,"H3","180690",8,2823728,2823728,19753861,0
2009,381,1,36,"H3","19",1,,,816860,0
2009,381,1,36,"H3","1901",8,73706,73706,270874,0
2009,381,2,36,"H3","1901",8,95452,95452,286621,0
2009,381,2,36,"H3","190219",8,15133229,15133229,23157781,0
2009,381,1,36,"H3","190120",8,6879,6879,43674,0
2009,381,2,36,"H3","190120",8,16750,16750,53246,0
2009,381,1,36,"H3","190190",8,66827,66827,227200,0
2009,381,1,36,"H3","190219",8,15152,15152,70593,0
2009,381,2,36,"H3","190220",8,1371352,1371352,1962102,0
2009,381,2,36,"H3","151190",8,380,380,2840,0
2009,381,2,36,"H3","1903",8,25646,25646,236358,0
2009,381,2,36,"H3","190300",8,25646,25646,236358,0
2009,381,2,36,"H3","1515",8,590253,590253,2249842,0
2009,381,1,36,"H3","120999",8,4059,4059,66575,0
2009,381,2,36,"H3","120999",8,16858,16858,202087,0
2009,381,1,36,"H3","1602",8,40698,40698,354801,0
2009,381,2,36,"H3","1602",8,37837,37837,316160,0
2009,381,1,36,"H3","1905",8,86176,86176,466281,0
2009,381,2,36,"H3","1905",8,4488019,4488019,22701418,0
2009,381,2,36,"H3","190520",8,22069,22069,243147,0
2009,381,2,36,"H3","160420",8,22647,22647,250356,0
2009,381,2,36,"H3","180620",8,9900,9900,84222,0
2009,381,2,36,"H3","151790",8,19509,19509,31473,0
2009,381,2,36,"H3","200791",8,14954,14954,30517,0
2009,381,2,36,"H3","200799",8,59454,59454,200696,0
2009,381,2,36,"H3","190240",8,1473919,1473919,1722067,0
2009,381,2,36,"H3","151211",8,16492,16492,32316,0
2009,381,2,36,"H3","200819",8,15874,15874,91606,0
2009,381,2,36,"H3","151219",8,24358,24358,51186,0
2009,381,2,36,"H3","200830",8,1660,1660,9048,0
2009,381,2,36,"H3","1516",8,45997,45997,221886,0
2009,381,1,36,"H3","120923",8,10000,10000,12613,0
2009,381,1,36,"H3","190420",8,1200,1200,9113,0
2009,381,2,36,"H3","190420",8,17525,17525,63515,0
2009,381,2,36,"H3","200840",8,71187,71187,111990,0
2009,381,2,36,"H3","200929",8,5760,5760,13035,0
2009,381,2,36,"H3","1521",8,1460,1460,45590,0
2009,381,2,36,"H3","200860",8,40635,40635,120897,0
2009,381,1,36,"H3","16",1,,,354801,0
2009,381,2,36,"H3","16",1,,,4540266,0
2009,381,2,36,"H3","190490",8,4391,4391,17640,0
2009,381,2,36,"H3","200880",8,1000,1000,4877,0
2009,381,2,36,"H3","160241",8,7869,7869,120938,0
2009,381,2,36,"H3","071232",8,2110,2110,79812,0
2009,381,2,36,"H3","200899",8,15819,15819,172239,0
2009,381,2,36,"H3","200919",8,799,799,3855,0
2009,381,2,36,"H3","190531",8,673985,673985,2800306,0
2009,381,2,36,"H3","190532",8,568336,568336,3836360,0
2009,381,1,36,"H3","20",1,,,82437,0
2009,381,2,36,"H3","20",1,,,78435668,0
2009,381,2,36,"H3","190211",8,280921,280921,751511,0
2009,381,2,36,"H3","2001",8,239686,239686,682165,0
2009,381,2,36,"H3","200110",8,15187,15187,31204,0
2009,381,1,36,"H3","200290",8,75600,75600,52680,0
2009,381,2,36,"H3","1803",8,544000,544000,873304,0
2009,381,2,36,"H3","200290",8,8650209,8650209,11169076,0
2009,381,2,36,"H3","200410",8,2172,2172,7248,0
2009,381,2,36,"H3","200490",8,256595,256595,613282,0
2009,381,1,36,"H3","2005",8,1645,1645,3421,0
2009,381,2,36,"H3","2005",8,16234608,16234608,17839596,0
2009,381,2,36,"H3","200921",8,43382,43382,465351,0
2009,381,2,36,"H3","200540",8,256580,256580,247855,0
2009,381,2,36,"H3","200551",8,8678264,8678264,8503643,0
2009,381,2,36,"H3","200580",8,40080,40080,113517,0
2009,381,2,36,"H3","19",1,,,52849562,0
2009,381,1,36,"H3","2006",8,1170,1170,14008,0
2009,381,2,36,"H3","2006",8,234437,234437,624621,0
2009,381,1,36,"H3","200600",8,1170,1170,14008,0
2009,381,2,36,"H3","200600",8,234437,234437,624621,0
2009,381,1,36,"H3","120921",8,105500,105500,218686,0
2009,381,2,36,"H3","200911",8,48142,48142,314740,0
2009,381,2,36,"H3","200931",8,61270,61270,112225,0
2009,381,2,36,"H3","190230",8,917443,917443,1917156,0
2009,381,2,36,"H3","200939",8,25614,25614,194421,0
2009,381,2,36,"H3","200961",8,150,150,3720,0
2009,381,2,36,"H3","200969",8,306772,306772,538670,0
2009,381,2,36,"H3","200971",8,1920,1920,11861,0
2009,381,2,36,"H3","200980",8,319248,319248,1369787,0
2009,381,1,36,"H3","1904",8,1200,1200,9113,0
2009,381,2,36,"H3","1904",8,44316,44316,114549,0
2009,381,2,36,"H3","190410",8,22400,22400,33394,0
2009,381,2,36,"H3","200990",8,77907,77907,641773,0
2009,381,2,36,"H3","081050",8,5201638,5201638,7255873,0
2009,381,1,36,"H3","21",1,,,284921,0
2009,381,2,36,"H3","21",1,,,21298883,0
2009,381,2,36,"H3","2101",8,33528,33528,329114,0
2009,381,2,36,"H3","210111",8,3186,3186,30968,0
2009,381,2,36,"H3","210112",8,12297,12297,114688,0
2009,381,2,36,"H3","210120",8,50,50,13557,0
2009,381,2,36,"H3","210130",8,17995,17995,169900,0
2009,381,1,36,"H3","1902",8,15152,15152,70593,0
2009,381,1,36,"H3","2102",8,8896,8896,155936,0
2009,381,2,36,"H3","2102",8,18384,18384,187570,0
2009,381,1,36,"H3","210210",8,8896,8896,155936,0
2009,381,2,36,"H3","160100",8,2623,2623,32041,0
2009,381,2,36,"H3","210210",8,18184,18184,186098,0
2009,381,2,36,"H3","200892",8,12289,12289,193393,0
2009,381,2,36,"H3","210220",8,200,200,1471,0
2009,381,1,36,"H3","160250",8,40698,40698,354801,0
2009,381,2,36,"H3","160250",8,29968,29968,195222,0
2009,381,2,36,"H3","1604",8,460303,460303,4192065,0
2009,381,2,36,"H3","160413",8,72016,72016,632906,0
2009,381,2,36,"H3","2009",8,915534,915534,3692398,0
2009,381,2,36,"H3","190510",8,422074,422074,1491657,0
2009,381,2,36,"H3","220410",7,3797570,3798124,9097909,0
2009,381,1,36,"H3","210390",8,468,468,4340,0
2009,381,2,36,"H3","210390",8,1008826,1008826,3768914,0
2009,381,1,36,"H3","190540",8,672,672,6770,0
2009,381,2,36,"H3","190540",8,450029,450029,2854445,0
2009,381,1,36,"H3","190590",8,85504,85504,459510,0
2009,381,2,36,"H3","190590",8,2351526,2351526,11475503,0
2009,381,2,36,"H3","2104",8,139403,139403,695403,0
2009,381,2,36,"H3","1702",8,690680,690680,382469,0
2009,381,2,36,"H3","1902",8,19176864,19176864,29510617,0
2009,381,2,36,"H3","210410",8,139031,139031,680866,0
2009,381,2,36,"H3","210420",8,372,372,14537,0
2009,381,2,36,"H3","170290",8,1500,1500,12544,0
2009,381,2,36,"H3","2105",8,309293,309293,1179988,0
2009,381,2,36,"H3","210500",8,309293,309293,1179988,0
2009,381,2,36,"H3","200190",8,224499,224499,650961,0
2009,381,1,36,"H3","2002",8,93600,93600,65008,0
2009,381,2,36,"H3","2002",8,49779885,49779885,53810546,0
2009,381,1,36,"H3","200210",8,18000,18000,12328,0
2009,381,1,36,"H3","170490",8,800,800,1458,0
2009,381,2,36,"H3","170490",8,180050,180050,1148277,0
2009,381,2,36,"H3","200210",8,41129676,41129676,42641470,0
2009,381,2,36,"H3","2003",8,35286,35286,214255,0
2009,381,2,36,"H3","200310",8,20211,20211,43657,0
2009,381,2,36,"H3","200320",8,3191,3191,109541,0
2009,381,2,36,"H3","140110",8,160,160,2374,0
2009,381,2,36,"H3","200390",8,11884,11884,61056,0
2009,381,2,36,"H3","2004",8,258767,258767,620530,0
2009,381,1,36,"H3","210690",8,15699,15699,124645,0
2009,381,2,36,"H3","210690",8,2226322,2226322,10678636,0
2009,381,2,36,"H3","110100",8,456180,456180,277518,0
2009,381,2,36,"H3","200520",8,14583,14583,116532,0
2009,381,1,36,"H3","110220",8,3294,3294,15228,0
2009,381,2,36,"H3","110220",8,61137,61137,76239,0
2009,381,2,36,"H3","2201",7,18829470,18836699,14697034,2
2009,381,2,36,"H3","200559",8,5019882,5019882,5001699,0
2009,381,2,36,"H3","200570",8,254568,254568,1043691,0
2009,381,2,36,"H3","2202",7,1983394,2023747,4339136,0
2009,381,2,36,"H3","200591",8,20500,20500,22434,0
2009,381,1,36,"H3","200599",8,1645,1645,3421,0
2009,381,2,36,"H3","220210",7,377385,381432,584646,0
2009,381,2,36,"H3","200599",8,1147410,1147410,1986728,0
2009,381,2,36,"H3","220290",7,1606009,1642315,3754490,0
2009,381,2,36,"H3","2203",7,11221161,11291535,11527762,0
2009,381,1,36,"H3","150910",8,1381164,1381164,4259449,0
2009,381,2,36,"H3","220300",7,11221161,11291535,11527762,0
2009,381,2,36,"H3","2007",8,75799,75799,247507,0
2009,381,2,36,"H3","120799",8,180,180,3344,0
2009,381,1,36,"H3","1208",8,10800,10800,25783,0
2009,381,2,36,"H3","150910",8,3523687,3523687,14964410,0
2009,381,2,36,"H3","150990",8,2880089,2880089,11025929,0
2009,381,2,36,"H3","200710",8,1391,1391,16294,0
2009,381,1,36,"H3","220429",7,312128,310451,372432,0
2009,381,2,36,"H3","220429",7,145693,145719,801961,0
2009,381,2,36,"H3","2206",7,601814,628220,1759662,0
2009,381,1,36,"H3","2208",7,2542439,2955054,2871061,0
2009,381,2,36,"H3","2208",7,528855,1910852,5329724,0
2009,381,1,36,"H3","220890",7,11703,36634,720427,0
2009,381,2,36,"H3","220890",7,29636,37918,252256,0
2009,381,2,36,"H3","2209",7,3375726,3376695,7644425,0
2009,381,2,36,"H3","220900",7,3375726,3376695,7644425,0
2009,381,1,36,"H3","230110",8,17020,17020,38792,0
2009,381,1,36,"H3","2309",8,771409,771409,2918257,0
2009,381,2,36,"H3","2309",8,1248424,1248424,1167824,0
2009,381,2,36,"H3","210320",8,1472356,1472356,4379473,0
2009,381,1,36,"H3","250510",8,48480,48480,115793,0
2009,381,1,36,"H3","250590",8,7844000,7844000,1919121,0
2009,381,2,36,"H3","250590",8,20280,20280,7135,0
2009,381,2,36,"H3","2512",8,5000,5000,10114,0
2009,381,2,36,"H3","210610",8,8654,8654,79787,0
2009,381,2,36,"H3","220110",7,17578616,17585845,14117936,0
2009,381,2,36,"H3","220190",7,1250854,1250854,579098,2
2009,381,1,36,"H3","2701",8,1325179000,1325179000,310353044,0
2009,381,2,36,"H3","240210",1,,297,43324,0
2009,381,2,36,"H3","2507",8,250,250,6734,0
2009,381,2,36,"H3","250700",8,250,250,6734,0
2009,381,1,36,"H3","260111",8,135655000,135655000,16367894,0
2009,381,1,36,"H3","2620",8,17823995,17823995,2684465,0
2009,381,1,36,"H3","220421",7,165114,165114,710078,0
2009,381,2,36,"H3","220421",7,2723350,2723313,13286605,0
2009,381,1,36,"H3","2103",8,468,468,4340,0
2009,381,2,36,"H3","2103",8,2481182,2481182,8148387,0
2009,381,1,36,"H3","281129",8,200,200,3777,0
2009,381,1,36,"H3","251320",8,60000,60000,222698,0
2009,381,2,36,"H3","251320",8,3800,3800,47393,0
2009,381,2,36,"H3","2520",8,4375,4375,6554,0
2009,381,1,36,"H3","2204",7,477242,475565,1082510,0
2009,381,2,36,"H3","2204",7,6761126,6761669,23754038,0
2009,381,1,36,"H3","2818",8,1008610,1008610,510638,0
2009,381,2,36,"H3","2818",8,647,647,2438,0
2009,381,1,36,"H3","270112",8,1325179000,1325179000,310353044,0
2009,381,2,36,"H3","220430",7,94513,94513,567562,0
2009,381,2,36,"H3","220510",7,744580,744580,858515,0
2009,381,2,36,"H3","220600",7,601814,628220,1759662,0
