Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2007,381,2,36,"H3","4202",1,,108564,14269727,0
2007,381,2,36,"H3","420211",5,11642,10311,771051,2
2007,381,2,36,"H3","420219",1,,684,64037,0
2007,381,2,36,"H3","4112",8,4363,4363,249480,0
2007,381,2,36,"H3","401694",8,17,17,2239,0
2007,381,1,36,"H3","401699",8,3185,3185,35862,0
2007,381,2,36,"H3","401699",8,38609,38609,755439,0
2007,381,1,36,"H3","4017",8,319613,319613,1744745,0
2007,381,2,36,"H3","4017",8,21025,21025,80351,0
2007,381,1,36,"H3","4114",8,150,150,3159,0
2007,381,2,36,"H3","4114",8,33982,33982,542940,0
2007,381,1,36,"H3","411410",8,150,150,3159,0
2007,381,2,36,"H3","411410",8,17305,17305,289323,0
2007,381,2,36,"H3","430310",8,109,109,105786,0
2007,381,2,36,"H3","4115",8,2209,2209,22676,0
2007,381,1,36,"H3","4103",8,812699,812699,12951829,0
2007,381,2,36,"H3","4103",8,88,88,16070,0
2007,381,2,36,"H3","430390",8,185,185,60949,0
2007,381,2,36,"H3","4304",8,37,37,1806,0
2007,381,1,36,"H3","430180",8,335,335,6964,0
2007,381,1,36,"H3","4302",8,1685,1685,51088,0
2007,381,2,36,"H3","4302",8,169,169,12090,0
2007,381,1,36,"H3","430219",8,1685,1685,51088,0
2007,381,2,36,"H3","430219",8,169,169,12090,0
2007,381,2,36,"H3","430400",8,37,37,1806,0
2007,381,2,36,"H3","411520",8,67,67,7559,0
2007,381,2,36,"H3","440890",8,15762,15762,299026,0
2007,381,2,36,"H3","4409",8,81330,81330,991358,0
2007,381,1,36,"H3","440890",8,145,145,3825,0
2007,381,1,36,"H3","440799",12,231,149967,178456,2
2007,381,2,36,"H3","440799",12,61,55010,1009392,0
2007,381,1,36,"H3","4408",8,145,145,3825,0
2007,381,2,36,"H3","410692",8,250,250,8393,0
2007,381,1,36,"H3","440122",8,21000,21000,104087,0
2007,381,2,36,"H3","4408",8,91304,91304,707084,0
2007,381,1,36,"H3","410712",8,11203,11203,125184,0
2007,381,2,36,"H3","410712",8,342146,342146,8932314,0
2007,381,2,36,"H3","410791",8,57266,57266,705197,0
2007,381,1,36,"H3","4404",8,180,180,1396,0
2007,381,2,36,"H3","440810",8,20034,20034,117225,0
2007,381,2,36,"H3","440839",8,55508,55508,290833,0
2007,381,2,36,"H3","4404",8,901,901,7470,0
2007,381,1,36,"H3","440420",8,180,180,1396,0
2007,381,2,36,"H3","410799",8,52586,52586,1342634,0
2007,381,2,36,"H3","401695",8,91,91,3714,0
2007,381,2,36,"H3","440420",8,901,901,7470,0
2007,381,1,36,"H3","4113",8,1169,1169,103314,0
2007,381,2,36,"H3","4113",8,1418,1418,77141,0
2007,381,1,36,"H3","411390",8,1169,1169,103314,0
2007,381,2,36,"H3","411390",8,708,708,42011,0
2007,381,1,36,"H3","41",1,,,149120669,0
2007,381,2,36,"H3","41",1,,,15082880,0
2007,381,1,36,"H3","430160",8,3340,3340,141563,6
2007,381,1,36,"H3","4419",8,18,18,1775,0
2007,381,2,36,"H3","4419",8,19229,19229,190844,0
2007,381,1,36,"H3","4301",8,3675,3675,148527,6
2007,381,2,36,"H3","440729",12,34,25000,32450,0
2007,381,1,36,"H3","4421",8,106088,106088,257117,0
2007,381,2,36,"H3","4421",8,95994,95994,842474,0
2007,381,2,36,"H3","442190",8,95327,95327,826964,0
2007,381,2,36,"H3","441294",1,,9000,16924,0
2007,381,1,36,"H3","442190",8,106088,106088,257117,0
2007,381,1,36,"H3","45",1,,,125282,0
2007,381,2,36,"H3","440910",8,41538,41538,438548,0
2007,381,2,36,"H3","440921",8,715,715,8933,0
2007,381,2,36,"H3","440791",12,30,26028,52679,2
2007,381,2,36,"H3","440929",8,39077,39077,543876,0
2007,381,2,36,"H3","4410",1,,134117,425730,0
2007,381,2,36,"H3","441011",8,380,380,7307,0
2007,381,2,36,"H3","441090",8,123921,123921,238608,0
2007,381,1,36,"H3","4411",1,,217450,319814,4
2007,381,2,36,"H3","4411",1,,27956,97504,0
2007,381,2,36,"H3","45",1,,,1354077,0
2007,381,2,36,"H3","441112",8,26162,26162,71109,0
2007,381,1,36,"H3","441194",8,217450,217450,319814,6
2007,381,2,36,"H3","441194",8,1794,1794,26395,0
2007,381,2,36,"H3","4412",1,,168400,395473,0
2007,381,2,36,"H3","441210",12,45,40400,95826,0
2007,381,2,36,"H3","441239",12,47,27400,70724,0
2007,381,2,36,"H3","4413",8,16181,16181,112723,0
2007,381,2,36,"H3","441300",8,16181,16181,112723,0
2007,381,1,36,"H3","4414",8,600,600,5769,0
2007,381,2,36,"H3","4414",8,65539,65539,783440,0
2007,381,1,36,"H3","441400",8,600,600,5769,0
2007,381,2,36,"H3","441400",8,65539,65539,783440,0
2007,381,1,36,"H3","4415",1,,16261,25886,0
2007,381,2,36,"H3","4415",1,,17968,112993,0
2007,381,1,36,"H3","441510",1,,64,2542,0
2007,381,1,36,"H3","420329",8,34,34,5565,0
2007,381,2,36,"H3","420329",8,421,421,117605,0
2007,381,2,36,"H3","441510",5,2750,10933,79030,2
2007,381,2,36,"H3","420330",8,9525,9525,1327197,0
2007,381,1,36,"H3","420340",8,6,6,1504,0
2007,381,2,36,"H3","420340",8,5639,5639,1080798,0
2007,381,1,36,"H3","441520",5,2440,16197,23344,2
2007,381,2,36,"H3","441520",5,642,7035,33962,2
2007,381,1,36,"H3","4418",1,,38734,63614,0
2007,381,2,36,"H3","4418",1,,256971,4154940,0
2007,381,2,36,"H3","441810",8,450,450,4814,0
2007,381,1,36,"H3","4206",8,4,4,2824,0
2007,381,1,36,"H3","4407",1,,190941,242990,0
2007,381,2,36,"H3","4407",1,,132588,1159121,0
2007,381,2,36,"H3","441860",8,32289,32289,584427,0
2007,381,1,36,"H3","420600",8,4,4,2824,0
2007,381,2,36,"H3","440710",12,1,550,4088,0
2007,381,1,36,"H3","441900",8,18,18,1775,0
2007,381,2,36,"H3","441900",8,19229,19229,190844,0
2007,381,1,36,"H3","4420",8,249,249,7836,0
2007,381,2,36,"H3","4420",8,5206,5206,119591,0
2007,381,2,36,"H3","442010",8,4847,4847,98335,0
2007,381,1,36,"H3","440791",12,95,40974,64534,2
2007,381,2,36,"H3","480258",8,51121,51121,166088,0
2007,381,1,36,"H3","480269",8,280,280,3596,0
2007,381,2,36,"H3","480269",8,32024,32024,115873,0
2007,381,2,36,"H3","4416",8,10053,10053,113595,0
2007,381,1,36,"H3","480258",8,307276,307276,286454,0
2007,381,2,36,"H3","441600",8,10053,10053,113595,0
2007,381,1,36,"H3","480257",8,603970,603970,563042,0
2007,381,2,36,"H3","441012",8,9816,9816,179815,0
2007,381,1,36,"H3","4503",8,1823,1823,100224,0
2007,381,2,36,"H3","4503",8,12219,12219,738190,0
2007,381,1,36,"H3","450310",8,1823,1823,100224,0
2007,381,2,36,"H3","450310",8,12113,12113,731229,0
2007,381,2,36,"H3","480257",8,72872,72872,202209,0
2007,381,1,36,"H3","4504",8,1107,1107,25058,0
2007,381,2,36,"H3","441299",8,91600,91600,211999,0
2007,381,2,36,"H3","4504",8,60744,60744,615887,0
2007,381,1,36,"H3","450410",8,1107,1107,25058,0
2007,381,2,36,"H3","450410",8,60744,60744,615887,0
2007,381,2,36,"H3","460219",8,54,54,2108,0
2007,381,1,36,"H3","4205",8,2,2,1461,0
2007,381,2,36,"H3","4205",8,18764,18764,336912,0
2007,381,2,36,"H3","47",1,,,23499,0
2007,381,1,36,"H3","420500",8,2,2,1461,0
2007,381,2,36,"H3","420500",8,18764,18764,336912,0
2007,381,2,36,"H3","470500",8,1500,1500,1912,0
2007,381,2,36,"H3","470620",8,8890,8890,12740,0
2007,381,2,36,"H3","441820",8,4988,4988,49233,0
2007,381,2,36,"H3","441840",8,588,588,4165,0
2007,381,1,36,"H3","43",1,,,199615,0
2007,381,2,36,"H3","43",1,,,180631,0
2007,381,1,36,"H3","480255",8,995176,995176,830872,0
2007,381,1,36,"H3","442090",8,249,249,7836,0
2007,381,2,36,"H3","442090",8,359,359,21255,0
2007,381,2,36,"H3","480255",8,78291,78291,477995,0
2007,381,1,36,"H3","480256",8,1903974,1903974,1865918,0
2007,381,2,36,"H3","480256",8,12898,12898,17417,0
2007,381,2,36,"H3","4705",8,1500,1500,1912,0
2007,381,2,36,"H3","4706",8,19015,19015,21587,0
2007,381,2,36,"H3","480100",8,6340,6340,6396,0
2007,381,1,36,"H3","4814",8,23,23,2779,0
2007,381,1,36,"H3","481190",8,8424,8424,68600,0
2007,381,2,36,"H3","4803",8,71899,71899,111831,0
2007,381,2,36,"H3","4814",8,2789,2789,30365,0
2007,381,1,36,"H3","480411",8,4703181,4703181,2779421,0
2007,381,2,36,"H3","480411",8,94,94,3160,0
2007,381,1,36,"H3","480419",8,9594174,9594174,5697974,0
2007,381,1,36,"H3","480441",8,25394,25394,13982,0
2007,381,2,36,"H3","480449",8,11000,11000,19446,0
2007,381,2,36,"H3","450390",8,106,106,6961,0
2007,381,2,36,"H3","4602",8,95,95,19574,0
2007,381,2,36,"H3","4809",8,21156,21156,29043,0
2007,381,2,36,"H3","480990",8,21156,21156,29043,0
2007,381,2,36,"H3","460290",8,41,41,17466,0
2007,381,1,36,"H3","4810",8,12000,12000,8002,0
2007,381,2,36,"H3","481190",8,653984,653984,1318939,0
2007,381,2,36,"H3","481200",8,620,620,39757,0
2007,381,2,36,"H3","4810",8,66578774,66578774,66465697,0
2007,381,2,36,"H3","481013",8,66964,66964,153487,0
2007,381,2,36,"H3","481019",8,19156699,19156699,21616375,0
2007,381,2,36,"H3","470691",8,10125,10125,8847,0
2007,381,2,36,"H3","481029",8,12193520,12193520,11067761,0
2007,381,1,36,"H3","48",1,,,12757695,0
2007,381,2,36,"H3","48",1,,,82776437,0
2007,381,1,36,"H3","441890",8,38734,38734,63614,0
2007,381,2,36,"H3","441890",8,218656,218656,3512301,0
2007,381,2,36,"H3","4802",8,426002,426002,1240495,0
2007,381,2,36,"H3","480240",8,178796,178796,260915,0
2007,381,2,36,"H3","4801",8,6340,6340,6396,0
2007,381,1,36,"H3","4802",8,3810676,3810676,3549881,0
2007,381,2,36,"H3","440725",12,37,26000,60513,2
2007,381,2,36,"H3","4812",8,620,620,39757,0
2007,381,2,36,"H3","481149",8,9803,9803,89040,0
2007,381,2,36,"H3","480300",8,71899,71899,111831,0
2007,381,2,36,"H3","480610",8,128320,128320,184109,0
2007,381,2,36,"H3","480620",8,26232,26232,57223,0
2007,381,2,36,"H3","481810",8,28120,28120,64487,0
2007,381,2,36,"H3","481840",8,50589,50589,178536,0
2007,381,2,36,"H3","481910",8,272553,272553,637651,0
2007,381,2,36,"H3","481950",8,6130,6130,17526,0
2007,381,2,36,"H3","481720",8,680,680,19227,0
2007,381,2,36,"H3","482030",8,11746,11746,41659,0
2007,381,1,36,"H3","481159",8,16127,16127,32287,0
2007,381,2,36,"H3","481159",8,93436,93436,172698,0
2007,381,2,36,"H3","482040",8,9670,9670,116018,0
2007,381,1,36,"H3","4804",8,14442323,14442323,8596347,0
2007,381,2,36,"H3","4804",8,24251,24251,29601,0
2007,381,1,36,"H3","480421",8,119574,119574,104970,0
2007,381,2,36,"H3","480421",8,12283,12283,4472,0
2007,381,2,36,"H3","46",1,,,19574,0
2007,381,1,36,"H3","4818",8,510,510,2675,0
2007,381,2,36,"H3","480630",8,36374,36374,94077,0
2007,381,2,36,"H3","4807",8,80697,80697,59288,0
2007,381,2,36,"H3","480700",8,80697,80697,59288,0
2007,381,2,36,"H3","4808",8,289297,289297,496046,0
2007,381,2,36,"H3","480890",8,289297,289297,496046,0
2007,381,2,36,"H3","4818",8,856888,856888,2314608,0
2007,381,2,36,"H3","481820",8,679036,679036,1835452,0
2007,381,2,36,"H3","481830",8,6754,6754,46448,0
2007,381,2,36,"H3","481960",8,7495,7495,80324,0
2007,381,1,36,"H3","481890",8,510,510,2675,0
2007,381,2,36,"H3","4820",8,62943,62943,788247,0
2007,381,2,36,"H3","481890",8,92389,92389,189686,0
2007,381,2,36,"H3","481022",8,34324105,34324105,31940552,0
2007,381,1,36,"H3","4819",8,2751,2751,20997,0
2007,381,2,36,"H3","4819",8,1784393,1784393,4108185,0
2007,381,1,36,"H3","481920",8,2075,2075,15285,0
2007,381,2,36,"H3","481920",8,25505,25505,258234,0
2007,381,2,36,"H3","482010",8,37612,37612,531567,0
2007,381,2,36,"H3","481930",8,800028,800028,1527801,0
2007,381,1,36,"H3","481940",8,280,280,2189,0
2007,381,2,36,"H3","481940",8,672682,672682,1586649,0
2007,381,1,36,"H3","481960",8,396,396,3523,0
2007,381,2,36,"H3","442110",8,667,667,15510,0
2007,381,2,36,"H3","480540",8,3386,3386,45311,0
2007,381,2,36,"H3","481031",8,143794,143794,231688,0
2007,381,2,36,"H3","481092",8,338586,338586,281635,0
2007,381,2,36,"H3","4908",8,3501,3501,154144,0
2007,381,1,36,"H3","481099",8,12000,12000,8002,0
2007,381,2,36,"H3","481099",8,354145,354145,1171261,0
2007,381,1,36,"H3","4902",8,12,12,1653,0
2007,381,2,36,"H3","4902",8,186991,186991,1208936,0
2007,381,2,36,"H3","490210",8,27688,27688,172877,0
2007,381,2,36,"H3","481110",8,176835,176835,262428,0
2007,381,2,36,"H3","490890",8,3501,3501,154144,0
2007,381,1,36,"H3","482190",8,222,222,16199,0
2007,381,2,36,"H3","482190",8,5638,5638,117374,0
2007,381,1,36,"H3","481710",8,6,6,12225,0
2007,381,2,36,"H3","481710",8,300,300,2467,0
2007,381,2,36,"H3","482369",8,207543,207543,2558960,0
2007,381,2,36,"H3","491000",8,1958,1958,21395,0
2007,381,2,36,"H3","481420",8,2749,2749,29434,0
2007,381,1,36,"H3","481490",8,23,23,2779,0
2007,381,2,36,"H3","481490",8,40,40,931,0
2007,381,2,36,"H3","4816",8,385,385,27355,0
2007,381,1,36,"H3","4805",8,465408,465408,277099,0
2007,381,2,36,"H3","4805",8,76154,76154,99012,0
2007,381,1,36,"H3","4817",8,6,6,12225,0
2007,381,2,36,"H3","4817",8,980,980,21694,0
2007,381,1,36,"H3","480593",8,25527,25527,52080,0
2007,381,2,36,"H3","480593",8,59601,59601,38565,0
2007,381,2,36,"H3","4806",8,190926,190926,335409,0
2007,381,2,36,"H3","4905",8,16719,16719,363773,0
2007,381,2,36,"H3","482340",8,35570,35570,243725,0
2007,381,1,36,"H3","482370",8,18060,18060,15309,0
2007,381,2,36,"H3","482370",8,1491,1491,38681,0
2007,381,1,36,"H3","49",1,,,229142,0
2007,381,2,36,"H3","49",1,,,12122176,0
2007,381,1,36,"H3","490110",8,284,284,16873,0
2007,381,2,36,"H3","490110",8,17080,17080,214987,0
2007,381,2,36,"H3","490191",8,8182,8182,43654,0
2007,381,1,36,"H3","490199",8,1456,1456,43803,0
2007,381,2,36,"H3","490199",8,82111,82111,785159,0
2007,381,1,36,"H3","4811",8,24551,24551,100887,0
2007,381,2,36,"H3","4811",8,1109098,1109098,2514089,0
2007,381,1,36,"H3","490290",8,12,12,1653,0
2007,381,2,36,"H3","490290",8,159303,159303,1036058,0
2007,381,1,36,"H3","4911",8,15712,15712,166813,0
2007,381,2,36,"H3","4911",8,2086724,2086724,9163589,0
2007,381,2,36,"H3","4903",8,12834,12834,166539,0
2007,381,2,36,"H3","480451",8,874,874,2523,0
2007,381,2,36,"H3","481690",8,385,385,27355,0
2007,381,1,36,"H3","480524",8,439881,439881,225018,0
2007,381,2,36,"H3","480530",8,3,3,2794,0
2007,381,2,36,"H3","4910",8,1958,1958,21395,0
2007,381,2,36,"H3","480591",8,13164,13164,12343,0
2007,381,2,36,"H3","490300",8,12834,12834,166539,0
2007,381,1,36,"H3","4823",8,18091,18091,18355,0
2007,381,2,36,"H3","4823",8,469394,469394,3566836,0
2007,381,2,36,"H3","490510",8,16693,16693,331237,0
2007,381,2,36,"H3","482361",8,4905,4905,65942,0
2007,381,2,36,"H3","490599",8,26,26,32536,0
2007,381,1,36,"H3","482390",8,31,31,3046,0
2007,381,2,36,"H3","482390",8,219885,219885,659528,0
2007,381,1,36,"H3","4901",8,1740,1740,60676,0
2007,381,2,36,"H3","4901",8,107373,107373,1043800,0
2007,381,2,36,"H3","481039",8,961,961,2938,0
2007,381,2,36,"H3","481141",8,175040,175040,670985,0
2007,381,2,36,"H3","510129",8,1998,1998,46849,0
2007,381,2,36,"H3","510990",8,7556,7556,214795,0
2007,381,2,36,"H3","520512",8,1519,1519,68387,0
2007,381,1,36,"H3","491110",8,10697,10697,51768,0
2007,381,2,36,"H3","482050",8,806,806,9852,0
2007,381,2,36,"H3","520523",8,320,320,2410,0
2007,381,2,36,"H3","491110",8,2050245,2050245,8531205,0
2007,381,1,36,"H3","491191",8,294,294,63574,0
2007,381,2,36,"H3","482090",8,3109,3109,89151,0
2007,381,1,36,"H3","482110",8,2330,2330,152249,0
2007,381,2,36,"H3","491191",8,9657,9657,152612,0
2007,381,2,36,"H3","5111",8,53033,53033,1201493,0
2007,381,2,36,"H3","511111",8,5627,5627,163614,0
2007,381,1,36,"H3","491199",8,4721,4721,51470,0
2007,381,2,36,"H3","482110",8,19848,19848,375106,0
2007,381,2,36,"H3","510820",8,44,44,12039,0
2007,381,2,36,"H3","520528",8,4,4,1751,0
2007,381,2,36,"H3","511119",8,1919,1919,52029,0
2007,381,2,36,"H3","511130",8,43190,43190,924943,0
2007,381,2,36,"H3","511190",8,1740,1740,40083,0
2007,381,2,36,"H3","520532",8,4183,4183,36822,0
2007,381,1,36,"H3","5109",8,40,40,7233,0
2007,381,1,36,"H3","5112",8,336,336,14971,6
2007,381,2,36,"H3","5112",8,44240,44240,1809354,0
2007,381,2,36,"H3","5109",8,14808,14808,491173,0
2007,381,2,36,"H3","520543",8,60,60,1576,0
2007,381,2,36,"H3","5105",8,1918,1918,38059,0
2007,381,2,36,"H3","491199",8,26822,26822,479772,0
2007,381,1,36,"H3","511211",8,128,128,9442,6
2007,381,2,36,"H3","511211",8,14878,14878,1002862,0
2007,381,1,36,"H3","511219",8,15,15,1710,0
2007,381,1,36,"H3","50",1,,,1577,0
2007,381,2,36,"H3","511219",8,4634,4634,320850,0
2007,381,2,36,"H3","50",1,,,965142,0
2007,381,2,36,"H3","5004",8,199,199,7521,0
2007,381,2,36,"H3","500400",8,199,199,7521,0
2007,381,2,36,"H3","5006",8,18,18,4635,0
2007,381,2,36,"H3","500600",8,18,18,4635,0
2007,381,2,36,"H3","511220",8,1457,1457,58085,0
2007,381,1,36,"H3","5007",8,5,5,1577,0
2007,381,2,36,"H3","5007",8,6571,6571,952986,0
2007,381,2,36,"H3","500710",8,104,104,24754,0
2007,381,1,36,"H3","500720",8,5,5,1577,0
2007,381,2,36,"H3","511230",8,17573,17573,177251,0
2007,381,1,36,"H3","511290",8,193,193,3819,0
2007,381,2,36,"H3","500720",8,5266,5266,708041,0
2007,381,2,36,"H3","511290",8,5698,5698,250306,0
2007,381,2,36,"H3","500790",8,1201,1201,220192,0
2007,381,1,36,"H3","51",1,,,282750628,0
2007,381,1,36,"H3","52",1,,,2959717,0
2007,381,2,36,"H3","51",1,,,4242726,0
2007,381,1,36,"H3","5101",8,39578032,39578032,256082694,0
2007,381,2,36,"H3","510510",8,1918,1918,38059,0
2007,381,2,36,"H3","52",1,,,8597055,0
2007,381,2,36,"H3","5101",8,1998,1998,46849,0
2007,381,1,36,"H3","510529",8,2254888,2254888,22568876,0
2007,381,1,36,"H3","5201",8,1934433,1934433,2861849,0
2007,381,2,36,"H3","5106",8,8647,8647,154460,0
2007,381,2,36,"H3","5201",8,7381,7381,32762,0
2007,381,1,36,"H3","510111",8,33667003,33667003,218300299,0
2007,381,1,36,"H3","520100",8,1934433,1934433,2861849,0
2007,381,2,36,"H3","510610",8,1307,1307,47542,0
2007,381,2,36,"H3","520100",8,7381,7381,32762,0
2007,381,2,36,"H3","510620",8,7340,7340,106918,0
2007,381,2,36,"H3","5107",8,25099,25099,484287,0
2007,381,1,36,"H3","510119",8,347501,347501,2945278,0
2007,381,2,36,"H3","510710",8,9903,9903,285763,0
2007,381,2,36,"H3","510720",8,15196,15196,198524,0
2007,381,2,36,"H3","520291",8,1252,1252,8400,0
2007,381,2,36,"H3","5108",8,106,106,17052,0
2007,381,1,36,"H3","510130",8,2988886,2988886,19107540,0
2007,381,1,36,"H3","5103",8,1274763,1274763,4076854,0
2007,381,2,36,"H3","510810",8,62,62,5012,0
2007,381,1,36,"H3","510310",8,1274763,1274763,4076854,0
2007,381,1,36,"H3","5105",8,2254888,2254888,22568876,0
2007,381,2,36,"H3","5205",8,8103,8103,160090,0
2007,381,1,36,"H3","510121",8,2574642,2574642,15729577,0
2007,381,2,36,"H3","520411",8,173,173,13212,0
2007,381,1,36,"H3","510910",8,40,40,7233,0
2007,381,2,36,"H3","510910",8,7252,7252,276377,0
2007,381,2,36,"H3","520819",8,102,102,8793,0
2007,381,2,36,"H3","520821",8,630,630,24027,0
2007,381,2,36,"H3","520822",8,2698,2698,71042,0
2007,381,2,36,"H3","520839",8,3601,3601,160841,0
2007,381,1,36,"H3","520842",8,108,108,7413,0
2007,381,2,36,"H3","520842",8,25283,25283,1419400,0
2007,381,2,36,"H3","520843",8,391,391,18030,0
2007,381,2,36,"H3","520849",8,19284,19284,1269086,0
2007,381,2,36,"H3","520851",8,731,731,70229,6
2007,381,2,36,"H3","511120",8,557,557,20825,0
2007,381,2,36,"H3","5204",8,173,173,13212,0
2007,381,1,36,"H3","520819",8,4884,4884,62756,0
2007,381,2,36,"H3","520812",8,619,619,70018,0
2007,381,2,36,"H3","520829",8,2645,2645,65724,0
2007,381,2,36,"H3","520831",8,2697,2697,133619,0
2007,381,2,36,"H3","520832",8,4375,4375,126925,0
2007,381,2,36,"H3","520833",8,2783,2783,192134,0
2007,381,1,36,"H3","4821",8,2552,2552,168448,0
2007,381,2,36,"H3","4821",8,25486,25486,492481,0
2007,381,2,36,"H3","520841",8,72,72,6943,0
2007,381,2,36,"H3","520547",8,60,60,1921,0
2007,381,2,36,"H3","520548",8,1957,1957,47224,0
2007,381,2,36,"H3","5206",8,6652,6652,84675,0
2007,381,2,36,"H3","520611",8,4403,4403,49432,0
2007,381,2,36,"H3","520612",8,376,376,10553,0
2007,381,2,36,"H3","520644",8,1610,1610,11631,0
2007,381,2,36,"H3","520645",8,263,263,13060,0
2007,381,2,36,"H3","5207",8,1202,1202,25398,0
2007,381,2,36,"H3","520710",8,968,968,22012,0
2007,381,2,36,"H3","520790",8,234,234,3386,0
2007,381,1,36,"H3","5208",8,5196,5196,76894,0
2007,381,2,36,"H3","5208",8,72624,72624,3988198,6
2007,381,1,36,"H3","520811",8,26,26,2104,0
2007,381,2,36,"H3","520811",8,2501,2501,145652,0
2007,381,2,36,"H3","5202",8,1252,1252,8400,0
2007,381,1,36,"H3","521223",8,4,4,2721,0
2007,381,2,36,"H3","521223",8,6298,6298,141789,0
2007,381,1,36,"H3","53",1,,,1742,0
2007,381,2,36,"H3","53",1,,,1411708,0
2007,381,2,36,"H3","530890",8,89069,89069,188422,0
2007,381,2,36,"H3","54",1,,,14247242,0
2007,381,2,36,"H3","5401",8,2803,2803,58274,0
2007,381,2,36,"H3","540110",8,2803,2803,58274,0
2007,381,2,36,"H3","530921",8,1321,1321,59319,0
2007,381,2,36,"H3","530929",8,10173,10173,465205,0
2007,381,1,36,"H3","5209",8,79,79,6927,0
2007,381,2,36,"H3","5209",8,86934,86934,1673142,0
2007,381,2,36,"H3","520919",8,262,262,17179,0
2007,381,2,36,"H3","520922",8,8002,8002,148181,0
2007,381,2,36,"H3","530390",8,285,285,4745,0
2007,381,2,36,"H3","520931",8,4796,4796,187141,0
2007,381,2,36,"H3","520932",8,30086,30086,467047,0
2007,381,2,36,"H3","520939",8,20833,20833,442247,0
2007,381,2,36,"H3","520941",8,213,213,23625,0
2007,381,2,36,"H3","520942",8,19790,19790,258551,0
2007,381,1,36,"H3","520959",8,79,79,6927,0
2007,381,2,36,"H3","520959",8,905,905,63181,0
2007,381,2,36,"H3","5210",8,16539,16539,654899,6
2007,381,2,36,"H3","521011",8,307,307,15394,0
2007,381,2,36,"H3","521019",8,166,166,11200,6
2007,381,2,36,"H3","521021",8,23,23,4117,0
2007,381,2,36,"H3","521031",8,2399,2399,90176,0
2007,381,2,36,"H3","521032",8,1631,1631,55528,0
2007,381,2,36,"H3","5308",8,89069,89069,188422,0
2007,381,2,36,"H3","521039",8,2770,2770,148787,0
2007,381,2,36,"H3","521041",8,1071,1071,59683,0
2007,381,2,36,"H3","521059",8,831,831,58578,0
2007,381,1,36,"H3","521111",8,75,75,2661,0
2007,381,2,36,"H3","521111",8,250,250,15664,0
2007,381,2,36,"H3","521142",8,498,498,11551,0
2007,381,1,36,"H3","521149",8,10,10,1590,6
2007,381,2,36,"H3","521149",8,14922,14922,331249,0
2007,381,2,36,"H3","521159",8,187,187,3034,0
2007,381,1,36,"H3","5212",1,,134,9795,0
2007,381,2,36,"H3","5212",1,,16793,762632,0
2007,381,2,36,"H3","521215",1,,613,26521,0
2007,381,2,36,"H3","5311",8,1285,1285,62011,0
2007,381,1,36,"H3","54",1,,,57250,0
2007,381,2,36,"H3","531100",8,1285,1285,62011,0
2007,381,2,36,"H3","521119",8,1271,1271,54034,0
2007,381,2,36,"H3","5302",8,8,8,3695,0
2007,381,1,36,"H3","5309",8,7,7,1742,0
2007,381,2,36,"H3","5309",8,21673,21673,1151136,0
2007,381,1,36,"H3","530919",8,7,7,1742,0
2007,381,2,36,"H3","530919",8,6981,6981,465345,0
2007,381,2,36,"H3","5310",8,78,78,1699,0
2007,381,1,36,"H3","520852",8,178,178,4621,0
2007,381,2,36,"H3","520852",8,1408,1408,57513,6
2007,381,2,36,"H3","531090",8,78,78,1699,0
2007,381,2,36,"H3","520911",8,842,842,12071,0
2007,381,2,36,"H3","520921",8,17,17,885,0
2007,381,2,36,"H3","520929",8,802,802,35197,0
2007,381,1,124,"H3","01",1,,,271530,0
2007,381,2,124,"H3","01",1,,,1371,0
2007,381,2,36,"H3","520943",8,56,56,2401,0
2007,381,2,36,"H3","520952",8,138,138,5468,0
2007,381,2,36,"H3","521049",8,7206,7206,206187,0
2007,381,2,36,"H3","521051",8,135,135,5250,0
2007,381,1,124,"H3","0106",1,,353,44775,0
2007,381,2,124,"H3","0106",1,,20,1371,0
2007,381,1,124,"H3","010619",1,,96,6268,0
2007,381,1,124,"H3","010690",1,,257,38507,0
2007,381,2,124,"H3","010690",1,,20,1371,0
2007,381,1,124,"H3","02",1,,,2308319,0
2007,381,2,124,"H3","02",1,,,5019777,0
2007,381,1,124,"H3","0201",8,51073,51073,474919,0
2007,381,2,36,"H3","521131",8,1761,1761,43016,0
2007,381,1,124,"H3","020130",8,45570,45570,400460,0
2007,381,2,36,"H3","521132",8,34596,34596,536637,0
2007,381,2,36,"H3","521139",8,1480,1480,51212,0
2007,381,2,124,"H3","0210",8,308632,308632,5019777,0
2007,381,2,124,"H3","021011",8,272,272,3239,0
2007,381,2,124,"H3","021019",8,308360,308360,5016538,0
2007,381,1,124,"H3","03",1,,,24320067,0
2007,381,2,124,"H3","03",1,,,456385,0
2007,381,1,124,"H3","0302",8,603,603,9533,0
2007,381,2,124,"H3","0302",8,22876,22876,329096,0
2007,381,2,36,"H3","521141",8,4731,4731,104800,6
2007,381,2,124,"H3","030269",8,22674,22674,316891,0
2007,381,2,36,"H3","521143",8,960,960,42449,0
2007,381,1,124,"H3","0303",8,1014662,1014662,3599286,0
2007,381,2,36,"H3","530290",8,8,8,3695,0
2007,381,2,36,"H3","521221",8,139,139,15342,0
2007,381,2,36,"H3","521224",8,4270,4270,195467,0
