Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2005,381,1,36,"H2","030510",8,86,86,11226,0
2005,381,1,36,"H2","030269",8,80213,80213,1022896,0
2005,381,1,36,"H2","0208",8,171687,171687,824730,0
2005,381,1,36,"H2","020422",8,3022,3022,55434,0
2005,381,1,36,"H2","020130",8,12895,12895,54468,0
2005,381,2,36,"H2","0702",8,12560,12560,37964,0
2005,381,1,36,"H2","0603",8,37002,37002,183263,0
2005,381,1,36,"H2","071080",8,1250,1250,9882,0
2005,381,2,36,"H2","071080",8,9471,9471,15175,0
2005,381,1,36,"H2","070990",8,112459,112459,85825,0
2005,381,2,36,"H2","070200",8,12560,12560,37964,0
2005,381,1,36,"H2","051199",8,120,120,7839,0
2005,381,2,36,"H2","051110",1,,14,114108,0
2005,381,1,36,"H2","071350",8,151808,151808,72225,0
2005,381,1,36,"H2","0710",8,1250,1250,9882,0
2005,381,2,36,"H2","0710",8,9471,9471,15175,0
2005,381,1,36,"H2","0201",8,12895,12895,54468,0
2005,381,1,36,"H2","030110",8,4,4,18923,0
2005,381,1,36,"H2","0711",8,720,720,4479,0
2005,381,2,36,"H2","0711",8,177915,177915,422922,0
2005,381,2,36,"H2","071130",8,1646,1646,14231,0
2005,381,1,36,"H2","071340",8,71105,71105,49087,0
2005,381,2,36,"H2","0406",8,2305831,2305831,18043901,0
2005,381,1,36,"H2","0406",8,46364,46364,131459,0
2005,381,2,36,"H2","071340",8,35568,35568,24327,0
2005,381,2,36,"H2","090111",8,966460,966460,8273374,0
2005,381,1,36,"H2","0301",8,4,4,18923,0
2005,381,2,36,"H2","090112",8,8911,8911,52718,0
2005,381,2,36,"H2","090412",8,16000,16000,106517,0
2005,381,2,36,"H2","070959",8,249,249,17687,0
2005,381,2,36,"H2","081210",8,1212992,1212992,1412567,0
2005,381,2,36,"H2","0904",8,32400,32400,216897,0
2005,381,1,36,"H2","080930",8,26578,26578,53023,0
2005,381,2,36,"H2","071159",8,1472,1472,14475,0
2005,381,2,36,"H2","090411",8,16000,16000,107534,0
2005,381,2,36,"H2","071231",8,1171,1171,50825,0
2005,381,2,36,"H2","071232",8,451,451,19210,0
2005,381,1,36,"H2","0508",8,131260,131260,1302733,0
2005,381,2,36,"H2","0502",8,5,5,648,0
2005,381,2,36,"H2","040900",8,3984,3984,16168,0
2005,381,1,36,"H2","040900",8,121152,121152,174448,0
2005,381,2,36,"H2","0409",8,3984,3984,16168,0
2005,381,1,36,"H2","0409",8,121152,121152,174448,0
2005,381,1,36,"H2","0901",8,1471,1471,14988,0
2005,381,2,36,"H2","040610",8,90096,90096,705360,0
2005,381,1,36,"H2","08",1,,,3630572,0
2005,381,2,36,"H2","08",1,,,4216047,0
2005,381,2,36,"H2","0901",8,2725905,2725905,23588198,0
2005,381,1,36,"H2","030624",8,15,15,1708,0
2005,381,2,36,"H2","030563",8,109093,109093,617515,0
2005,381,2,36,"H2","030551",8,45,45,1275,0
2005,381,2,36,"H2","030549",8,34,34,853,0
2005,381,1,36,"H2","0302",8,80505,80505,1026965,0
2005,381,1,36,"H2","020441",8,283,283,885,0
2005,381,1,36,"H2","080520",8,51840,51840,62710,0
2005,381,2,36,"H2","090240",8,100,100,1572,0
2005,381,1,36,"H2","080920",8,10820,10820,91756,0
2005,381,2,36,"H2","090230",8,144,144,2019,0
2005,381,1,36,"H2","0806",8,762080,762080,1427248,0
2005,381,1,36,"H2","080212",8,51125,51125,351483,0
2005,381,1,36,"H2","1101",8,1010,1010,2265,0
2005,381,2,36,"H2","090420",8,400,400,2846,0
2005,381,2,36,"H2","100190",8,504,504,1548,0
2005,381,2,36,"H2","1006",8,1716884,1716884,1589535,0
2005,381,1,36,"H2","071120",8,720,720,4479,0
2005,381,2,36,"H2","071120",8,32888,32888,132043,0
2005,381,2,36,"H2","1101",8,105450,105450,49423,0
2005,381,2,36,"H2","0910",8,10749,10749,84784,0
2005,381,2,36,"H2","091091",8,8000,8000,56585,0
2005,381,1,36,"H2","0810",8,552108,552108,852507,0
2005,381,2,36,"H2","071190",8,141909,141909,262174,0
2005,381,1,36,"H2","060390",8,36104,36104,175681,0
2005,381,2,36,"H2","0712",8,52735,52735,312278,0
2005,381,2,36,"H2","071233",8,650,650,6945,0
2005,381,2,36,"H2","071239",8,2427,2427,97224,0
2005,381,1,36,"H2","10",1,,,77725442,0
2005,381,2,36,"H2","071290",8,48036,48036,138074,0
2005,381,1,36,"H2","071320",8,324725,324725,342427,0
2005,381,2,36,"H2","071320",8,52639,52639,38001,0
2005,381,1,36,"H2","071333",8,581171,581171,408714,0
2005,381,2,36,"H2","0810",8,2266812,2266812,2757472,0
2005,381,2,36,"H2","071333",8,17808,17808,12295,0
2005,381,2,36,"H2","100620",8,2646,2646,3987,0
2005,381,2,36,"H2","040690",8,2148406,2148406,16814069,0
2005,381,1,36,"H2","040690",8,46364,46364,131459,0
2005,381,2,36,"H2","10",1,,,1591084,0
2005,381,1,36,"H2","0802",8,134118,134118,1078718,0
2005,381,2,36,"H2","0802",8,6378,6378,26788,0
2005,381,1,36,"H2","030623",8,106,106,4355,0
2005,381,1,36,"H2","030614",8,1110,1110,5801,0
2005,381,2,36,"H2","080240",8,6218,6218,25513,0
2005,381,2,36,"H2","090122",8,38306,38306,281548,0
2005,381,2,36,"H2","090190",8,3500,3500,18091,0
2005,381,2,36,"H2","080250",8,160,160,1275,0
2005,381,1,36,"H2","080290",8,73417,73417,698840,0
2005,381,1,36,"H2","0804",8,9974,9974,60686,0
2005,381,2,36,"H2","0902",8,3628,3628,73198,0
2005,381,1,36,"H2","100190",8,80340003,80340003,21067579,0
2005,381,1,36,"H2","081050",8,552108,552108,852507,0
2005,381,2,36,"H2","081050",8,2266812,2266812,2757472,0
2005,381,1,36,"H2","0805",8,51840,51840,62710,0
2005,381,2,36,"H2","090210",8,3384,3384,69606,0
2005,381,1,36,"H2","080610",8,222560,222560,415272,0
2005,381,1,36,"H2","080910",8,850,850,3924,0
2005,381,2,36,"H2","100640",8,13178,13178,46784,0
2005,381,1,36,"H2","12",1,,,1974385,0
2005,381,2,36,"H2","12",1,,,660199,0
2005,381,1,36,"H2","110100",8,1010,1010,2265,0
2005,381,2,36,"H2","110100",8,105450,105450,49423,0
2005,381,2,36,"H2","091099",8,2749,2749,28198,0
2005,381,2,36,"H2","081400",8,67200,67200,19220,0
2005,381,1,36,"H2","1008",8,735930,735930,327763,0
2005,381,1,36,"H2","100820",8,735930,735930,327763,0
2005,381,1,36,"H2","080211",8,9576,9576,28395,0
2005,381,1,36,"H2","110429",8,21000,21000,12568,0
2005,381,2,36,"H2","110429",8,1917,1917,3091,0
2005,381,2,36,"H2","1106",8,1000,1000,1990,0
2005,381,2,36,"H2","110630",8,1000,1000,1990,0
2005,381,1,36,"H2","110812",8,300,300,1155,0
2005,381,2,36,"H2","110812",8,64500,64500,21442,0
2005,381,1,36,"H2","080620",8,539520,539520,1011976,0
2005,381,1,36,"H2","0809",8,38248,38248,148703,0
2005,381,1,36,"H2","13",1,,,588358,0
2005,381,2,36,"H2","13",1,,,1532138,0
2005,381,2,36,"H2","14",1,,,846,0
2005,381,2,36,"H2","0812",8,1212992,1212992,1412567,0
2005,381,1,36,"H2","120921",8,416139,416139,722929,0
2005,381,2,36,"H2","150890",8,500,500,7704,0
2005,381,1,36,"H2","1509",8,226018,226018,864327,0
2005,381,1,36,"H2","1209",8,820134,820134,1874155,0
2005,381,2,36,"H2","1209",8,60045,60045,596359,0
2005,381,2,36,"H2","1509",8,10398874,10398874,44285460,0
2005,381,2,36,"H2","100610",8,960,960,1874,0
2005,381,1,36,"H2","120991",8,10691,10691,141235,0
2005,381,2,36,"H2","120991",8,14589,14589,246742,0
2005,381,2,36,"H2","0814",8,67200,67200,19220,0
2005,381,1,36,"H2","071331",8,174500,174500,115170,0
2005,381,1,36,"H2","071332",8,21750,21750,12659,0
2005,381,2,36,"H2","100630",8,1700100,1700100,1536891,0
2005,381,2,36,"H2","110900",8,16250,16250,14833,0
2005,381,2,36,"H2","140490",8,40,40,846,0
2005,381,2,36,"H2","110819",8,3000,3000,5856,0
2005,381,1,36,"H2","110819",8,480,480,4408,0
2005,381,1,36,"H2","150910",8,226018,226018,864327,0
2005,381,2,36,"H2","150910",8,4431382,4431382,20568880,0
2005,381,1,36,"H2","0713",8,1325059,1325059,1000283,0
2005,381,2,36,"H2","0713",8,106015,106015,74623,0
2005,381,1,36,"H2","100110",8,248051480,248051480,56330101,0
2005,381,2,36,"H2","151590",8,438073,438073,1129292,0
2005,381,2,36,"H2","150990",8,5967492,5967492,23716580,0
2005,381,1,36,"H2","121490",8,44080,44080,42572,0
2005,381,2,36,"H2","121490",8,1758,1758,5909,0
2005,381,1,36,"H2","1301",8,20700,20700,56810,0
2005,381,2,36,"H2","1508",8,500,500,7704,0
2005,381,2,36,"H2","1510",8,1011649,1011649,2189779,0
2005,381,2,36,"H2","1301",8,19397,19397,48946,0
2005,381,1,36,"H2","1001",8,328391483,328391483,77397679,0
2005,381,2,36,"H2","151000",8,1011649,1011649,2189779,0
2005,381,2,36,"H2","11",1,,,220875,0
2005,381,2,36,"H2","130120",8,19397,19397,48946,0
2005,381,1,36,"H2","130190",8,20700,20700,56810,0
2005,381,2,36,"H2","1511",8,7911,7911,7627,0
2005,381,2,36,"H2","151190",8,7911,7911,7627,0
2005,381,1,36,"H2","1302",8,14402,14402,531548,0
2005,381,2,36,"H2","1302",8,55339,55339,1483192,0
2005,381,2,36,"H2","1512",8,84569,84569,104635,0
2005,381,2,36,"H2","151211",8,8008,8008,9343,0
2005,381,2,36,"H2","151219",8,76561,76561,95293,0
2005,381,1,36,"H2","130214",8,4400,4400,487737,0
2005,381,2,36,"H2","1001",8,504,504,1548,0
2005,381,2,36,"H2","130239",8,32050,32050,75314,0
2005,381,1,36,"H2","080450",8,9974,9974,60686,0
2005,381,1,36,"H2","1108",8,780,780,5563,0
2005,381,2,36,"H2","151550",8,3800,3800,7655,0
2005,381,1,36,"H2","11",1,,,40398,0
2005,381,2,36,"H2","1108",8,67500,67500,27298,0
2005,381,1,36,"H2","1513",8,2600,2600,26783,0
2005,381,1,36,"H2","151590",8,900,900,6669,0
2005,381,2,36,"H2","1109",8,16250,16250,14833,0
2005,381,1,36,"H2","151321",8,2600,2600,26783,0
2005,381,2,36,"H2","1514",8,920,920,1244,0
2005,381,2,36,"H2","160520",8,39059,39059,300050,0
2005,381,2,36,"H2","1516",8,21070,21070,24958,0
2005,381,2,36,"H2","1517",8,45536,45536,41662,0
2005,381,1,36,"H2","120922",8,291615,291615,757252,0
2005,381,2,36,"H2","120922",8,13000,13000,57078,0
2005,381,2,36,"H2","151790",8,31796,31796,28714,0
2005,381,1,36,"H2","120923",8,6000,6000,8445,0
2005,381,2,36,"H2","120925",8,200,200,9957,0
2005,381,1,36,"H2","120929",8,91105,91105,182177,0
2005,381,2,36,"H2","1518",8,4000,4000,13676,0
2005,381,2,36,"H2","120929",8,1060,1060,21077,0
2005,381,2,36,"H2","151800",8,4000,4000,13676,0
2005,381,2,36,"H2","16",1,,,4330237,0
2005,381,1,36,"H2","120999",8,4584,4584,62117,0
2005,381,2,36,"H2","120999",8,31196,31196,261506,0
2005,381,2,36,"H2","1211",8,6680,6680,57931,0
2005,381,2,36,"H2","121190",8,6680,6680,57931,0
2005,381,1,36,"H2","1214",8,65580,65580,100231,0
2005,381,2,36,"H2","1214",8,1758,1758,5909,0
2005,381,1,36,"H2","17",1,,,12460,0
2005,381,1,36,"H2","121410",8,21500,21500,57659,0
2005,381,2,36,"H2","17",1,,,1158543,0
2005,381,1,36,"H2","1515",8,900,900,6669,0
2005,381,2,36,"H2","1515",8,441873,441873,1136947,0
2005,381,1,36,"H2","09",1,,,14988,0
2005,381,2,36,"H2","09",1,,,23963077,0
2005,381,1,36,"H2","090121",8,1471,1471,14988,0
2005,381,2,36,"H2","130212",8,579,579,12527,0
2005,381,2,36,"H2","090121",8,1708728,1708728,14962468,0
2005,381,2,36,"H2","130213",8,25,25,1772,0
2005,381,1,36,"H2","130219",8,10002,10002,43811,0
2005,381,2,36,"H2","130219",8,15285,15285,1251268,0
2005,381,2,36,"H2","130232",8,7400,7400,142310,0
2005,381,2,36,"H2","1404",8,40,40,846,0
2005,381,2,36,"H2","1507",8,360,360,2371,0
2005,381,2,36,"H2","150790",8,360,360,2371,0
2005,381,2,36,"H2","151620",8,21070,21070,24958,0
2005,381,1,36,"H2","1104",8,21330,21330,14906,0
2005,381,2,36,"H2","1104",8,1917,1917,3091,0
2005,381,2,36,"H2","190190",8,33463,33463,139034,0
2005,381,2,36,"H2","151710",8,13740,13740,12948,0
2005,381,2,36,"H2","160590",8,288,288,2991,0
2005,381,1,36,"H2","1102",8,1482,1482,11407,0
2005,381,2,36,"H2","1102",8,30461,30461,44905,0
2005,381,1,36,"H2","110220",8,600,600,2883,0
2005,381,2,36,"H2","110220",8,28735,28735,41324,0
2005,381,1,36,"H2","110230",8,432,432,6527,0
2005,381,2,36,"H2","1602",8,31296,31296,132378,0
2005,381,2,36,"H2","110230",8,450,450,895,0
2005,381,2,36,"H2","160250",8,31296,31296,132378,0
2005,381,2,36,"H2","1603",8,13369,13369,50020,0
2005,381,1,36,"H2","110290",8,450,450,1997,0
2005,381,2,36,"H2","1701",8,5632,5632,25165,0
2005,381,2,36,"H2","110290",8,1276,1276,2686,0
2005,381,1,36,"H2","1103",8,1590,1590,6257,0
2005,381,2,36,"H2","1103",8,87170,87170,79336,0
2005,381,2,36,"H2","110311",8,35140,35140,31987,0
2005,381,2,36,"H2","170191",8,4559,4559,21047,0
2005,381,2,36,"H2","170199",8,1073,1073,4119,0
2005,381,2,36,"H2","1702",8,1011659,1011659,282540,0
2005,381,2,36,"H2","170230",8,1011625,1011625,281742,0
2005,381,1,36,"H2","110412",8,330,330,2338,0
2005,381,1,36,"H2","170490",8,2278,2278,12460,0
2005,381,2,36,"H2","170490",8,113556,113556,822724,0
2005,381,1,36,"H2","18",1,,,22240,0
2005,381,2,36,"H2","18",1,,,9437502,0
2005,381,2,36,"H2","180610",8,25666,25666,32895,0
2005,381,1,36,"H2","15",1,,,897779,0
2005,381,2,36,"H2","15",1,,,47816061,0
2005,381,1,36,"H2","190120",8,4525,4525,19265,0
2005,381,1,36,"H2","190190",8,31219,31219,79472,0
2005,381,2,36,"H2","190120",8,495,495,1594,0
2005,381,2,36,"H2","151499",8,920,920,1244,0
2005,381,2,36,"H2","160416",8,255866,255866,1809049,0
2005,381,2,36,"H2","170290",8,34,34,798,0
2005,381,1,36,"H2","180690",8,7153,7153,22240,0
2005,381,2,36,"H2","180690",8,1116290,1116290,7933298,0
2005,381,1,36,"H2","20",1,,,262133,0
2005,381,2,36,"H2","160413",8,203780,203780,1399638,0
2005,381,2,36,"H2","20",1,,,47501681,0
2005,381,2,36,"H2","160430",8,1855,1855,24306,0
2005,381,1,36,"H2","110319",8,1590,1590,6257,0
2005,381,2,36,"H2","160300",8,13369,13369,50020,0
2005,381,1,36,"H2","1704",8,2278,2278,12460,0
2005,381,2,36,"H2","1704",8,116902,116902,850838,0
2005,381,1,36,"H2","190531",8,130,130,1268,0
2005,381,2,36,"H2","190531",8,340473,340473,1183820,0
2005,381,1,36,"H2","1901",8,35744,35744,98736,0
2005,381,2,36,"H2","1901",8,34951,34951,144570,0
2005,381,2,36,"H2","200210",8,42354859,42354859,26639528,0
2005,381,1,36,"H2","1902",8,47100,47100,146384,0
2005,381,2,36,"H2","2003",8,10885,10885,228148,0
2005,381,2,36,"H2","1902",8,18783631,18783631,19139192,0
2005,381,2,36,"H2","190211",8,262788,262788,498600,0
2005,381,1,36,"H2","190219",8,47100,47100,146384,0
2005,381,2,36,"H2","190219",8,15699478,15699478,15907567,0
2005,381,2,36,"H2","190220",8,1592040,1592040,1506354,0
2005,381,2,36,"H2","200310",8,4557,4557,89206,0
2005,381,2,36,"H2","190230",8,157435,157435,222308,0
2005,381,2,36,"H2","190240",8,1071890,1071890,1004363,0
2005,381,2,36,"H2","200320",8,3353,3353,72989,0
2005,381,1,36,"H2","1903",8,512,512,4018,0
2005,381,2,36,"H2","1903",8,38135,38135,149885,0
2005,381,2,36,"H2","200390",8,2975,2975,65954,0
2005,381,2,36,"H2","2004",8,219308,219308,490341,0
2005,381,1,36,"H2","1904",8,73583,73583,239894,0
2005,381,2,36,"H2","160420",8,41239,41239,279659,0
2005,381,2,36,"H2","1904",8,13949,13949,41819,0
2005,381,1,36,"H2","190410",8,72633,72633,234798,0
2005,381,2,36,"H2","1605",8,39347,39347,303041,0
2005,381,2,36,"H2","190410",8,338,338,2041,0
2005,381,1,36,"H2","190420",8,750,750,3539,0
2005,381,2,36,"H2","190420",8,13491,13491,38751,0
2005,381,1,36,"H2","190490",8,200,200,1558,0
2005,381,2,36,"H2","190490",8,120,120,1027,0
2005,381,1,36,"H2","1905",8,12772,12772,91617,0
2005,381,2,36,"H2","1905",8,3071328,3071328,14814956,0
2005,381,2,36,"H2","190510",8,80,80,1048,0
2005,381,2,36,"H2","190520",8,11882,11882,79936,0
2005,381,2,36,"H2","110313",8,52030,52030,47348,0
2005,381,2,36,"H2","170410",8,3346,3346,28114,0
2005,381,2,36,"H2","1604",8,550103,550103,3844799,0
2005,381,2,36,"H2","1805",8,491808,491808,1056134,0
2005,381,2,36,"H2","190532",8,844750,844750,6336386,0
2005,381,2,36,"H2","180500",8,491808,491808,1056134,0
2005,381,1,36,"H2","1806",8,7153,7153,22240,0
2005,381,2,36,"H2","1806",8,1219828,1219828,8381368,0
2005,381,1,36,"H2","190540",8,2290,2290,13994,0
2005,381,2,36,"H2","190540",8,129401,129401,393907,0
2005,381,1,36,"H2","190590",8,10352,10352,76355,0
2005,381,2,36,"H2","180620",8,12807,12807,37405,0
2005,381,2,36,"H2","190590",8,1744742,1744742,6819858,0
2005,381,2,36,"H2","180631",8,63248,63248,365289,0
2005,381,2,36,"H2","180632",8,1817,1817,12480,0
2005,381,1,36,"H2","19",1,,,580649,0
2005,381,2,36,"H2","19",1,,,34290421,0
2005,381,2,36,"H2","160414",8,45591,45591,317603,0
2005,381,2,36,"H2","190110",8,993,993,3942,0
2005,381,2,36,"H2","160415",8,1772,1772,14544,0
2005,381,2,36,"H2","200290",8,5692232,5692232,5403378,0
2005,381,2,36,"H2","200190",8,105958,105958,309087,0
2005,381,1,36,"H2","2006",8,3376,3376,28953,0
2005,381,2,36,"H2","2006",8,1124433,1124433,1585431,0
2005,381,2,36,"H2","200791",8,1551,1551,9229,0
2005,381,2,36,"H2","200899",8,229854,229854,186120,0
2005,381,2,36,"H2","2001",8,152873,152873,403880,0
2005,381,2,36,"H2","200980",8,489985,489985,2875867,0
2005,381,2,36,"H2","200110",8,46915,46915,94793,0
2005,381,2,36,"H2","200990",8,64570,64570,40687,0
2005,381,2,36,"H2","200830",8,971,971,7129,0
2005,381,1,36,"H2","190300",8,512,512,4018,0
2005,381,2,36,"H2","200410",8,155507,155507,367505,0
2005,381,2,36,"H2","190300",8,38135,38135,149885,0
2005,381,2,36,"H2","200490",8,63801,63801,122835,0
2005,381,1,36,"H2","2005",8,15040,15040,26952,0
2005,381,2,36,"H2","2005",8,9795244,9795244,8546112,0
2005,381,2,36,"H2","200510",8,530595,530595,456828,0
2005,381,2,36,"H2","200520",8,19500,19500,32426,0
2005,381,2,36,"H2","200540",8,107176,107176,78490,0
2005,381,1,36,"H2","200559",8,700,700,2166,0
2005,381,2,36,"H2","200559",8,2748375,2748375,2097153,0
2005,381,1,36,"H2","200570",8,12500,12500,20877,0
2005,381,2,36,"H2","200570",8,120378,120378,480352,0
2005,381,2,36,"H2","200580",8,1320,1320,1542,0
2005,381,1,36,"H2","200590",8,1840,1840,3908,0
2005,381,2,36,"H2","200590",8,847627,847627,1580357,0
2005,381,2,36,"H2","2002",8,48047091,48047091,32042906,0
2005,381,2,36,"H2","200931",8,58566,58566,76813,0
2005,381,1,36,"H2","200600",8,3376,3376,28953,0
2005,381,2,36,"H2","200600",8,1124433,1124433,1585431,0
2005,381,2,36,"H2","2007",8,32165,32165,122646,0
2005,381,1,36,"H2","200949",8,11004,11004,11386,0
2005,381,2,36,"H2","200950",8,103230,103230,518529,0
2005,381,2,36,"H2","200710",8,22931,22931,77608,0
2005,381,1,36,"H2","200860",8,68034,68034,187284,0
2005,381,2,36,"H2","200860",8,16548,16548,21272,0
2005,381,2,36,"H2","200870",8,38400,38400,29606,0
2005,381,2,36,"H2","200892",8,6077,6077,33509,0
2005,381,2,36,"H2","200799",8,7683,7683,35809,0
2005,381,2,36,"H2","200961",8,94850,94850,142128,0
2005,381,1,36,"H2","2008",8,72743,72743,194842,0
2005,381,2,36,"H2","2008",8,307841,307841,303470,0
2005,381,2,36,"H2","200819",8,391,391,7666,0
2005,381,1,36,"H2","200820",8,4709,4709,7559,0
2005,381,1,36,"H2","22",1,,,2171160,0
2005,381,2,36,"H2","22",1,,,39549895,0
2005,381,2,36,"H2","200840",8,15600,15600,18168,0
2005,381,2,36,"H2","2207",7,103030,103030,79716,0
2005,381,1,36,"H2","2208",7,1781,3920,12992,0
2005,381,2,36,"H2","2208",7,263763,874393,2419073,2
2005,381,2,36,"H2","220510",7,387135,388303,594993,0
2005,381,2,36,"H2","2103",8,3093226,3093226,5518350,0
2005,381,2,36,"H2","210320",8,2114840,2114840,2852302,0
2005,381,2,36,"H2","210390",8,978386,978386,2666048,0
2005,381,2,36,"H2","2104",8,868145,868145,2680617,0
2005,381,2,36,"H2","210410",8,866175,866175,2671035,0
2005,381,2,36,"H2","210420",8,1970,1970,9583,0
2005,381,1,36,"H2","2105",8,13,13,800,0
2005,381,1,36,"H2","2009",8,11004,11004,11386,0
2005,381,2,36,"H2","2105",8,233801,233801,1166277,0
2005,381,1,36,"H2","210690",8,20239,20239,147273,0
2005,381,2,36,"H2","200551",8,5420273,5420273,3818964,0
2005,381,2,36,"H2","210690",8,576580,576580,3215892,0
2005,381,2,36,"H2","2009",8,897241,897241,3778747,0
2005,381,2,36,"H2","200911",8,81792,81792,118626,0
2005,381,2,36,"H2","200919",8,2124,2124,2486,0
2005,381,1,36,"H2","220290",7,15102,15102,68787,0
2005,381,2,36,"H2","220290",7,1059578,1084549,1983908,0
2005,381,2,36,"H2","2203",7,1586719,1597217,1932736,0
2005,381,1,36,"H2","220421",7,252498,256170,866599,0
2005,381,2,36,"H2","220421",7,2298285,2306855,7809351,0
2005,381,2,36,"H2","220710",7,103030,103030,79716,0
2005,381,1,36,"H2","220429",7,960621,960941,1219487,0
2005,381,2,36,"H2","220429",7,77889,87928,259016,0
2005,381,2,36,"H2","200979",8,2124,2124,3612,0
2005,381,2,36,"H2","220430",7,1850,1850,16784,0
2005,381,2,36,"H2","2205",7,387135,388303,594993,0
2005,381,2,36,"H2","220820",7,12153,21618,161068,0
2005,381,2,36,"H2","220860",7,22680,58216,121441,0
2005,381,1,36,"H2","251511",8,1477251,1477251,611552,0
2005,381,1,36,"H2","210210",8,15450,15450,188426,0
2005,381,2,36,"H2","210210",8,3355,3355,44108,0
2005,381,2,36,"H2","251511",8,153455,153455,152979,0
2005,381,1,36,"H2","23",1,,,282749,0
2005,381,2,36,"H2","23",1,,,2649,0
2005,381,1,36,"H2","230910",8,24901,24901,163516,0
2005,381,1,36,"H2","230990",8,15900,15900,83603,0
2005,381,2,36,"H2","24",1,,,35945,0
2005,381,2,36,"H2","240210",8,339,339,35945,0
2005,381,2,36,"H2","250100",8,147489,147489,450063,0
2005,381,1,36,"H2","2515",8,1662251,1662251,688625,0
2005,381,2,36,"H2","2515",8,811769,811769,898112,0
2005,381,1,36,"H2","220870",7,1600,3520,11402,0
2005,381,1,36,"H2","21",1,,,336499,0
